"Axis1"	"Axis2"	"Axis3"	"Axis4"	"Axis5"	"Axis6"	"Axis7"	"Axis8"	"Axis9"	"Axis10"	"Axis11"	"Axis12"	"Axis13"	"Axis14"	"Axis15"	"Axis16"	"Axis17"	"Axis18"	"Axis19"	"Axis20"
"belle_de_baltimore_G5"	-7.50178310634962	9.69320922938865	3.69648316905893	-7.3715695133416	16.3210923061835	-9.31652428734457	-6.92667080517022	-2.38146214257996	0.666116671629838	-0.350499668481046	-2.50238978175613	-1.61844723520149	0.874075257305807	-4.33716959282949	1.64334088516468	0.590785320379557	-2.20765475679437	4.65332239400448	-0.00421799666075019	0.88804213598233
"belle_helene_A7"	14.6907451495975	9.82072916198883	6.23685428211906	-1.31029192716511	-3.77176457506549	0.705208772741993	3.21238626132101	-0.247213380651971	0.0551552642196547	1.99628881793382	0.231947974858894	-1.54091279828544	-0.50807543583245	1.01377820706535	0.187816342016244	1.11279876076207	-0.375066125310588	0.440585470205435	-0.55118493612605	0.393126519026053
"belle_herminie_B10"	14.2788592354648	10.6385951568617	6.65303510571422	-1.13197890781861	-3.80006715345259	0.173084595317858	2.29787018525264	-0.29209058971813	0.296682901616783	1.13181197364715	0.337240762103178	-1.43399594674326	-0.184836343824284	0.494619796176535	0.187860462702945	0.656636310233301	-0.379928291093519	0.104776369914266	0.770310557608219	-0.401660325953207
"belle_isis_F7"	13.4793193233779	11.7555249878046	6.74414653520077	-1.7953180110878	-3.51083589628991	-0.708260025306972	1.17721080476389	-0.0121868815961348	0.0647886165755431	-0.428238212733081	-0.37466399917181	0.141810948510379	0.262502007737419	-0.524670786435876	-0.31845991127726	0.716903438858536	-0.324558518750458	-0.649231845598525	0.462298922494996	0.00486223541476115
"belvedere_G8"	-14.035213281319	10.2353200660735	-10.0482125969923	-10.1981442617402	8.72841178755288	5.74553054471695	-5.61302786475288	4.68311523821229	2.92828108561069	4.82701630288588	2.4273615921487	1.47155070690407	-0.855234475398972	2.05882073665108	-4.53292947864169	3.36165419967219	4.99279775310237	1.19306077371159	0.695133021755216	0.258359989781544
"bijou_des_amateurs_A8"	14.1790728945227	10.3161728500078	6.43683519648315	-1.11672275342533	-3.83896028033039	0.144263158951693	2.28016943938637	-0.488184053349509	0.0131520139559536	1.54297216941269	0.179007622209023	-1.38747075017982	-0.332343932750328	0.121759647074601	-0.468878648525653	0.963828715384833	-0.627924293444092	0.0584751767977001	0.402846305092223	-0.436056173076335
"blanc_pur_G4"	-7.42867236841751	-13.0729165828368	9.96151364299502	-5.29927887129242	1.77579164915978	6.92542068993482	-1.50990085882404	-8.11885814503908	-3.02812084188306	-2.79015114672277	-4.43358688301541	0.768400919757376	-7.94300816147545	-5.61103305705248	-2.91369134591672	2.53789183421776	-3.69249620267454	1.74876096196194	-2.01388293292517	3.79292962100817
"blanche_moreau_A9"	15.0046245270782	8.66800243797879	5.1337887224348	-1.09614646906875	-3.68718461424264	0.579149904990553	1.64716705703285	-0.557404667352902	-0.166653992877228	0.936593504928841	0.582947926057612	-0.603362813479837	-0.340114948050342	0.921137853827464	-0.380235191113129	0.451316972981542	-0.235285872979014	0.0389325187999653	-0.547453484780436	0.651140004824838
"blush_damask_H1"	15.1197834714619	-0.0678091775523528	-0.29918649750601	-1.26489687767472	1.38541194937252	0.907962816379681	-0.237141021584119	0.34557146573598	-1.17838651880784	-0.924438560949335	1.11744509263484	2.35518724819551	-0.864215022250986	-0.769064072720507	0.390567729372976	-3.05345732189034	0.921980476913594	-0.585979791486255	0.983844660688778	-0.130022674985356
"blush_hip_B3"	5.04062054868021	4.19284289367228	5.3467192463887	1.60621270504473	-1.01403328817708	-2.30402875440735	0.534993055243906	1.63113498540185	0.80956506305726	1.75530750112897	-0.0441836613889409	-0.575965653619468	-4.75167010788463	1.58330772808529	1.80929078221649	-0.148675193876726	-1.45960531014531	0.641120784410927	-0.705651787907159	-1.51362253599038
"boula_de_nanteuil_A11"	14.5560961538693	9.8837159108667	6.21831751767396	-1.27698455017469	-3.93093198487696	0.794066477186807	3.10946729519641	-0.30832315384728	0.0970563722596221	1.57923501138387	0.176005870961037	-0.99200234317349	-0.642699232118653	0.726277771817012	-0.210077783714174	0.928355483846261	-0.237997940453424	0.238479128451642	-0.736317007737222	0.271451871628358
"bouquet_de_venus_D6"	13.977445314028	10.7636714088807	6.63628672196569	-0.965480941369621	-3.78281496856339	0.119465186417293	1.85714353241096	-0.486077504811964	-0.137972160409387	1.51594804395812	0.410424389430799	-0.988433381855631	-0.0698384793955638	0.34226225019481	0.213260264393977	0.564612922962117	-0.166948310177659	-0.172284071168792	0.917088413960133	-0.0931667899188384
"camaieu_G12"	14.3158535279276	10.5895467786047	6.5249838029128	-1.24365527951741	-3.90846814857618	0.28700727301057	2.46147540682808	-0.421983867861952	0.0917134426764412	1.24957150410879	0.443832401405094	-1.30381794452126	-0.505472172911085	0.326751370798636	0.157191794482626	0.800454445305693	-0.617927656972584	0.0466083458910096	0.149318447260048	-0.214786793334255
"capitaine_basroger_C1"	0.99080263115954	-2.36456912535133	6.04789036205438	4.88978639373507	-3.22145692320539	0.307829578264263	0.747697868945946	0.241722014847486	-1.7227039627666	3.58226981457254	1.4018140392149	1.97988518795015	1.59391715907655	-1.79379977835651	-0.506767450253675	2.00219701523641	-0.1453553251202	-0.192864076009208	1.46723640723808	0.032747503480183
"caroline_banks_A12"	-8.85583541188325	3.28926629786751	-6.12629740534535	6.94346648216465	-1.89051459343434	-0.109708668073398	1.75081586850496	4.18737267038304	-3.36000659960417	-0.581966849459255	-0.480916561463275	0.543470659344261	1.67399776052463	-3.19709949456697	-1.32950504824065	2.49876284837582	5.73083541064794	3.15478105817278	-0.285183148074793	1.16684531440883
"celine_F12"	-8.64309628761588	-3.96859803983389	-4.6589678729283	8.82198934475638	6.80710181003821	-0.551741724496201	3.21425943540584	8.6592730475439	-5.05653991328724	-3.46020901596125	-3.03103811242197	2.19662708079203	-2.33448220296686	-0.658025740899529	6.1302079083874	-1.64527385878898	0.152363806581308	-0.255551754014066	-0.373077810601544	0.365102845598603
"champmey_pink_cluster_B1"	-19.0892153785535	1.19097056942978	-3.78380097110266	-0.570579041923506	19.8258188794817	-5.23963680896133	5.17084139055165	1.7392523757635	1.76380395708848	2.6835405286472	-1.45519344121809	-6.07944963530603	-5.65679338525656	-0.394335778179314	0.837371892639233	-2.32205189728922	-2.15150992726874	-2.29473098050427	-1.76662815330825	-0.892926739823209
"charles_lawson_B4"	0.512593675922542	-3.52749169341197	4.63280239123803	8.67761969849588	-1.07773247193182	2.2624041617563	-3.51670975856112	-1.28634618578354	2.58717314207811	1.68133256621645	0.739391807454018	-0.18057293499843	0.463373781595154	2.8857744648392	1.95009350755434	1.38515130097727	1.74401423651706	-0.357817742684125	1.40292822218214	-2.01803569267142
"charles_quint_B2"	14.3219024503959	9.60974128415951	5.58063929634069	-1.9489799415804	-3.52627889437235	0.270121666662673	2.40827941118039	-0.472844190113476	0.337035742900047	1.20182912505132	0.74524849319343	-0.982997558313715	-0.467710332373737	0.696490976866828	0.0362926027579897	0.671908480499833	-0.617137751872611	-0.365310374141593	-0.437687024027932	0.087690314257245
"chloris_F10"	13.5509252036041	3.16935224318596	-0.447734383226703	-3.17343190051081	-2.49741847689682	-4.12097111338908	-3.55645126027623	-0.00311271274471188	-1.04427148034305	-1.93949425787863	0.965683158916394	-0.391602418190673	-0.632675262438116	-0.257338617851129	0.276475077002156	-0.173863627691205	0.039283514374152	0.583693813555556	-0.0444511310873165	0.427668083797188
"claire_jacquier_F8"	-15.3488369261419	-7.96815695830979	7.1489197589726	-13.6832349153173	16.8525514484128	0.487416053843712	2.15150899296486	-3.67441950035644	-4.67671438948252	5.0766772039127	0.0448532307561626	-3.73501504919342	-0.246334634673359	1.28399363025444	5.78742822095306	0.360796240301641	3.18987601574728	3.3560798544447	-0.986643134346361	-5.70958686612296
"clementine_B4"	12.6874188547696	1.71506059514574	1.45070135848847	-2.78600690008747	5.46806063345334	3.27695591392404	1.07473060786173	0.228922549583497	-0.6539509715423	-1.56859738999714	1.6464442694618	1.31173485525696	0.96508250381224	0.69851447145837	2.21171899610607	-1.30852612847621	1.31659157127205	-1.85508465880079	-0.474971948767086	1.78439131334302
"clotilde_soupert_B11"	-21.8584209866984	9.04492911803572	-14.071982380682	-5.24838429193186	-6.41759442227611	0.799926412281069	6.17221743193767	-5.651507570544	-0.487622349458517	-4.94396244506827	0.648609607241753	1.82177608043074	-0.656694259189354	1.319195262503	1.06975583795707	-3.08405145996074	4.08023679208253	5.00753444110324	-0.42197309279003	-1.25591972664808
"comtesse_de_murinais_E10"	14.0068911476149	-0.906132080755546	-0.126397421815629	-1.92528704522331	6.50248028499734	4.0252968213407	-0.13379704432495	-0.252082689444383	-2.33852843702669	-1.52227745551977	2.99795935943237	1.64920169767405	-0.249010930558337	0.110801398351744	2.14593394166852	-2.20181337480071	0.363245836146255	-1.13806508015024	-0.218982411834162	1.79761796959217
"corporal_johann_nagy_D10"	2.27080754245274	5.01853529259299	-4.39731375671471	4.18690082661004	-1.55344418507852	2.93723683302399	3.72904383429702	2.74499970844273	-5.39127545294779	-0.0517225101214157	-0.68562599985114	3.24667670323947	-3.63507111024618	-1.57513759299915	-0.886682197697504	-2.35080004252078	4.72383906558353	1.81348648148743	1.05528164874658	-1.18604397292807
"cramoisi_eblouissant_B6"	14.144461963602	10.2809505596157	6.03472002578148	-1.15963497618936	-3.36334688144795	-0.118106717898721	1.37702245942548	-0.0156791446499987	0.437724403292115	-0.766418357567443	-0.44060318620013	-0.778528654135129	0.048131358754688	-0.180179695713762	-0.619745548791504	1.32215690926322	-0.604726810908023	-0.449652651244384	0.829839674477603	-0.5995173725293
"cramoisi_superieur_B7"	-20.2908939618123	-2.9552010637295	-0.247120953621591	5.40954179253188	-3.84505771692819	-5.98677001836835	5.55100972291113	11.5330505287113	6.32726768913174	-2.63448881611367	2.28170409810586	4.34942159751865	-0.474148875328142	-1.32768941358622	-3.53094598478442	3.51359341094361	-7.29897901155145	3.43763027713509	-2.93120521482775	-3.50710368261796
"creme_H3"	-6.51639159634394	10.3251374786954	3.86272973850107	-8.43967811813159	16.1390690488946	-7.70623168702236	-6.47873296472611	-2.97558945123231	0.546677813214098	2.83661647278599	2.1657295515568	0.803585917501064	2.55649628492936	-3.66318863554885	-1.03001225605828	3.16010831425612	-0.285284248671121	0.620336148712666	3.83834417746675	-3.72216732652695
"crimsom_rambler_B8"	-22.0593214640452	14.7083046796071	-19.4715376118396	2.39751289423922	-4.24871156526851	-3.81392579525623	6.24428421163799	-3.18787872142933	-2.04285669932658	0.725954007244284	2.3880994331931	0.36713309906553	-0.257699374453518	-1.63438241364851	-4.05601009046781	-1.91640061543633	3.56424980740749	0.402340512413225	0.261718833518325	-0.559735995691711
"crimson_globe_B3"	4.95410616865909	1.7485936767341	2.3328572697673	4.3892951323773	-1.27115315423437	0.642064716630172	0.626987884838696	-0.208934012581822	0.0469261828084576	3.49072956286813	3.18119834326025	-2.61353636407939	-0.233804760165216	-0.351009803305519	4.51543996361169	-0.311829824730303	1.2641873401671	-2.50357364889915	-1.34424610602718	-0.570701169561809
"dawson_H1"	-23.3621646061604	10.6105254092157	-16.3055053768358	4.91563155747398	-4.80729626468322	-2.60233750397392	7.63854884153007	0.650947663474733	1.0950262572234	-3.11481877653347	-0.835283976983619	-3.60653728806984	1.23675931582066	-4.23660795707942	-0.123073689462749	3.02310418086188	-0.805684111778012	-4.50875559164162	4.59153009891238	-1.67257853444252
"delille_B12"	4.10212756715393	1.1478183793763	2.47388453664455	0.741992542169991	5.64055307148947	1.16280515231606	1.1168822264846	-2.09617476276293	1.51856234052337	4.0365684698817	5.14076465104083	-2.71134890462629	-1.23876371691233	-1.7471266882341	-0.217059377278313	-2.21778588944695	-0.278688033338792	0.0890603753722111	1.54326894258477	-2.1237553440475
"desprez_a_fleur_jaune_B10"	-18.2623559939007	-9.49776017015662	6.61723055235045	-7.75591148040519	10.3061621086055	-2.86935822814013	5.15485532879455	-2.73726971312247	-3.64576898291293	1.86874350232082	-6.21676518042472	-4.38701021363069	-4.86927615552942	4.03574128631342	-4.28712206848491	1.43962020743384	-4.67964930071356	-12.7330358103965	4.41216731720972	6.63188791996323
"deuil_de_paul_fontaine_B11"	2.264880417104	1.9469450939621	3.23960937358346	4.59907744282685	0.257402811189318	-0.0534280824651406	0.7463112269966	1.47558535465954	-0.347634456894985	1.32931856766718	0.227014796936509	-1.92724532740751	-2.432155313291	1.73871612696591	-1.34847836775554	-3.56955655182219	1.51297942356216	-1.56979574920206	3.79689587276752	-1.84912871686269
"dona_sol_A1"	14.328051409802	10.0808067945957	6.57375796457667	-1.26154070771003	-2.31484376033435	0.79962410699176	3.05101730531149	-0.56149998493629	-0.129618887075792	1.78104751383162	0.815510152096244	-1.29651678974041	0.287445600049645	0.354645126691999	-0.0318398203294145	1.16433605705653	0.0851639445919233	0.571471965635778	0.458055340356123	-0.456127195780144
"duc_d_anjou_B12"	13.7611398984292	8.88949337522183	5.29421380386226	-1.23684849067212	-3.72775380148254	0.140192592604667	2.93980497810369	-0.341709151479325	0.238278628278532	1.65109923911183	0.358924773144918	-1.63422680598436	-0.418365152649429	0.843947053288161	0.0853917874725291	1.37889023116724	-0.0969092539841225	0.234657542371557	-1.0727776206107	-0.0327772186015821
"duc_de_cambridge_B6"	4.65858192930188	2.51551164657664	-0.35336762864759	4.95622169385442	1.1863045198022	1.12237539146649	3.20005849217387	4.6847173604542	-3.82656135203087	-1.97319118156036	-0.706999834390726	0.359099879259054	2.34800108363898	-1.15714217993923	1.38467632664703	-0.917354286833966	2.04806081933145	-1.62257602266832	2.18585743330941	-1.75183509995762
"duchesse_de_montebello_H7"	13.9581756981367	10.450655613973	6.24844604881698	-1.68360944297379	-3.86463849928551	-0.277173425661769	1.88062322047979	-0.720331199888184	-0.282783411979026	1.55162086769489	0.558581055033249	-0.878435455267441	-0.41050748262828	0.114931529772855	0.391457786308875	0.906235660612998	0.162169928434864	-0.197632641021772	-0.772772870915738	0.132650135417856
"duchesse_de_portland_C2"	14.3150726173412	3.21960603537714	2.58826987415374	-0.698117551221555	4.04230993925743	2.93599460190298	-0.575964239027443	0.59303681518935	-2.3753512783926	-3.57153595162166	0.513430999062638	4.20533802810527	1.70620939016382	0.509261131129977	0.27502013527105	-2.74366096373392	-0.675210577712628	-0.621044948872698	3.17641051627193	0.62287486560391
"duchesse_de_verneuil_A7"	14.7631248890419	7.39223700688981	4.98892057777028	-0.938619239050695	-1.36375195515828	2.53209308956663	3.30809491870173	-0.0665630075977164	-0.545724303882467	1.03941481269524	0.977438953539384	0.364581504127237	-0.109104475485628	0.907600339646729	0.144070412513263	0.0720839151023132	0.435569018285365	-0.225882894087251	0.0941964909283	1.24971126133308
"duchesse_du_berry_C1"	14.7649221285672	9.58478776365002	6.15292735040571	-1.31844609676842	-3.83411155480824	0.742171816315543	2.97776501775073	-0.353994807477233	0.18883136830151	1.51511476823757	0.296051050870529	-0.965402913448034	-0.136213607223675	1.06272516011055	-0.406457266098115	0.963693729003569	-0.404918143397173	0.153030711579381	-0.37015769200141	0.26637701013501
"enfant_de_france_B10"	2.8579773667155	-1.38445990824966	10.5872466648502	-5.55336397839193	-4.45801652381839	1.94829918655042	2.13551161087904	-2.34884665945449	0.937971540855459	-0.393608841582374	1.01295137788925	-1.66115760788044	-1.80260638710851	-4.44499953415627	0.792480451270214	-1.16370589785379	1.2192064902417	-3.81633969875305	-0.377048276320859	1.34799253918002
"ernest_morel_C3"	-4.59231664075088	-8.42936498256564	3.80744949213323	14.443792643003	-1.67020696064397	0.192791628231551	-1.62815767238196	-2.58057712352151	-5.77491108421557	9.22625845805462	5.54625334855599	0.677516694585803	-1.93358011835041	-0.764650605206767	2.36914093588692	-1.13281535700412	-2.156400056258	2.82661629633595	-1.78196160466294	-0.686508324222086
"ernst_dorell_F11"	-7.15841178776207	7.04884936889777	-5.81705110031292	5.24086581219439	3.26882654357896	1.34854319339742	3.72249944336928	4.37234164820742	-2.52549331214583	-4.39180454847671	-6.20586263054771	0.702899493263361	4.96570102052623	-1.71473681829178	0.223222923574388	3.49503234374532	4.47710849137557	2.65014636110065	-0.479101233480827	0.549856684801264
"etoile_de_lyon_G11"	-18.8405514318773	-20.3807338874952	18.5065094762513	-13.1777658007381	-8.03630883500618	3.00180519950521	0.25818166177281	-4.99931910230189	-0.691755600223088	-3.07542352016184	-0.666899155251789	-0.139768021519717	2.01107194469466	-1.71267701286029	3.62725623958072	3.2114473915528	6.78862577079952	-1.64622323482389	2.12184831399228	0.385731371995963
"eugene_furst_C12"	-7.30780353405367	-9.46829457727236	1.92417544030817	16.3985822796531	-3.08114616286861	0.0521908551823523	-2.38599614082771	-2.22303178098931	-5.94606176249325	9.16694300496645	6.04355186931104	1.5783638432391	-2.61525231304773	-2.63933181559408	3.4076333848281	-3.01967072179634	-1.54432925097496	-0.487355553594077	-0.733594232623658	-1.79002171229422
"euphrosine_G10"	-22.9153604541859	14.3649121790047	-20.2940741896781	3.9188823646035	-4.67611370729573	-2.24789131819091	5.39435959492193	-4.00646487065399	-0.440414806490899	-1.45189417397537	0.374709780965873	0.593569924849783	-3.18724779888459	-2.62823556666674	1.60965503861065	-1.37532950463146	-2.86588205971693	-2.7755260833746	0.895716148418193	-2.0746195681224
"fatinitza_A3"	-19.905568936222	0.619907928934719	-4.44156018222176	-8.3995470624561	-6.17187729502477	0.0238534008909969	4.96292288231096	-9.9305190410962	4.0471414038291	-3.32911633926141	-0.552357921408128	-6.52342161720155	1.76079966051808	4.56117125458697	-5.18296960380974	-6.17030622125813	7.94177183403102	7.83185559525625	5.74763720112274	1.77795218472526
"francois_arago_C6"	-9.49073252414365	-9.74864977323823	3.93528121459183	9.7587699847677	-2.70719077245236	0.665165633862165	-2.75943190191061	-3.44283915654567	-1.69677817123194	5.1487978289469	3.86068768809579	1.29268271801515	-2.33875028357176	-0.99889813300815	-2.22548687865084	-1.20536174254967	0.124416131274562	-2.03294681537895	0.536157265627506	-0.0810156462156507
"francois_foucard_C7"	-20.3190087672172	-0.111092943690093	-0.591443937874629	-15.204920142688	-6.20840815035353	6.99161344073829	-4.78244091327474	4.82514913058974	-7.83026860393932	4.2723220209622	-1.51895390759999	-8.97901690247864	3.44510327993151	-2.27243960063734	1.23611369485501	-2.71861693188907	-1.01814961172755	-0.698952557004588	2.9530595456922	-3.11996642223705
"fulgens_gallique_D1"	-4.03467657394498	-1.86353832941908	5.11776334996155	-0.853150225577255	0.218452132175722	-2.44521859030906	5.20049812466696	6.35187991019169	1.50558149950773	0.851580176927614	3.10287364371123	5.48363868313393	1.14056847276105	1.79532847402499	-4.29927117401039	2.67002327534448	-6.83072522202121	3.14393030883723	-3.64401872048299	-0.748157641049375
"gaspard_monge_B8"	0.725843501605104	2.91603535599891	1.25385942345731	4.22961351563127	2.70103594009427	-0.470939334716852	1.73417443102456	4.45094380181553	-4.82285319723199	0.204164037140178	0.155079444403434	2.96441291127184	-0.895030116267227	-1.08459629437342	3.86464839768946	-2.06309233426198	0.123112583628678	-0.4461901966424	0.936348575669676	-0.503958405976748
"geant_des_batailles_C8"	-8.4169955013619	-5.80418217616633	2.44930327735381	12.1771183998377	-0.882033654610979	1.87644626053897	-1.54615271311788	0.105018880878375	5.00358442773359	-0.745664146044138	3.39869685396307	-0.719997904895049	4.41862362572014	-3.22240683593362	-0.376133659520669	0.206903682158435	2.7759280880225	-2.43958015302212	0.473675103092835	-0.464578158031384
"general_jacqueminot_C9"	-5.00640807967151	-6.73547387705857	1.86674849114678	14.2646111107258	-1.07570648031823	0.765772681526543	-1.64347282762381	-2.81878156266872	-5.59500577721276	7.05989435208736	2.55762647011851	-0.441555394417155	-2.59383853818431	-1.39431855768554	1.25978555891125	-0.17411554250502	-2.33631423882923	1.74708356851752	-2.85183612346995	-0.47830319794455
"general_kleber_B7"	14.0936694405194	7.76466669001234	4.63118621350528	-1.94823029860942	-1.46842418179733	0.71041768614544	1.99971815394695	0.615453633030772	0.584114730189157	-0.116291557722232	0.996843775194298	-0.200881696458256	0.267741043283723	1.4257125426772	0.378095113645668	-0.358955399670938	0.204324588018595	-0.414900237226687	-0.378635305844224	0.160762417063761
"geschwind_s_orden_D9"	4.04226940734101	-6.47649121881108	-5.14174888758836	1.57866731715021	5.71056998128242	0.821083652671267	5.43259342941137	4.2474041078848	-0.63815449188617	-1.05277137114074	3.12284660418226	-3.55073532758229	-6.02505137459567	-2.09609831980645	1.97923347502524	-0.511405832848484	-1.13875348359474	1.4371891148497	-5.17126707541758	3.41020094692724
"gilda_A6"	-3.0872779892204	7.99495910220494	-5.29342432892595	2.77773979735768	-2.44961765425703	-0.12984335836519	3.7055700175552	2.61006470224404	-3.88551970097951	-1.14748197469467	-1.19274331172796	0.426495836433628	-2.41923580957938	-2.37679905988735	-3.1243791660429	-1.88598304740985	4.00848458090105	4.43420918679467	-3.48182688710824	1.41554162933938
"gloire_de_dijon_C11"	-9.62174105705272	-9.55598906164586	8.12329976790749	-2.8048255482849	-1.10517814532934	3.53622562861586	1.16505850190764	-6.43114636470096	8.33704364592123	-2.00214301974523	2.26375445953153	-2.56875629405875	-3.53964016177397	-1.04251905546383	-1.11876841164617	-0.702780229393865	0.0102164908323346	-2.47508856289002	-4.982965770251	-1.47149147776347
"gloire_de_ducher_C12"	-8.7325149135091	-4.99946818342667	1.5203551754166	12.4577917203181	-0.593453854581596	-1.60374676841329	-0.288263478475181	0.146325073254319	-2.09810550560003	5.21436760033507	2.47136063556056	-1.99952355023062	2.50324908875754	-0.200288575641084	1.19313169441624	-2.17580742296561	1.80754403155536	-3.04919720622336	0.830510669279681	0.550610926578759
"gloire_des_rosomanes_D1"	-8.87907151185082	-8.09535777437609	0.37933455667454	-2.0772304003488	7.45549259157967	-3.29573155010137	1.9027891904241	10.2083791832098	1.33646051480799	-2.94412728182347	4.39039709801152	9.53014888674494	2.28407198487933	3.56947871882552	-3.23055439979493	-0.172277439516697	-7.96321482032582	5.19906097921132	0.262083298882942	-5.31136957246418
"himmelsauge_A12"	-3.88503930911412	13.6591147180413	-8.07289158567592	-0.291105512969329	-3.91983510931604	1.01277487336343	4.04202065232204	0.782842934934045	-1.67966587008844	0.070658445062179	-1.0793632687838	1.22380338363887	-0.550598463423105	0.180148786342624	-3.65395097237337	1.08936994224295	6.7859471527414	4.851206574721	-1.26668986395736	2.14436589761311
