ID	ID_long	ID_number	Axis1	Axis2	Axis3	Axis4	Axis5	Axis6	Axis7	Axis8	Axis9	Axis10	Axis11	Axis12	Axis13	Axis14	Axis15	Axis16	Axis17	Axis18	Axis19	Axis20	Axis21	Axis22	Axis23	Axis24	Axis25	Axis26	Axis27	Axis28	Axis29	Axis30	Axis31
175627	22_La_tosca	22	0.125403262664949	-0.021815105642335	0.069368196956228	0.035938108189667	0.010798145630075	0.003797952994352	-0.03552189186133	0.035303618363876	0.074734167674704	0.018259463940189	0.005416649284247	-0.018498216511366	0.001149200773491	0.020712321336618	-0.05589452709056	-0.044122760274565	0.017154387246976	0.110977602340462	0.26461145736008	-0.182487800327178	0.039389898261036	0.030630751000625	-0.437370950578255	-0.441952716499514	-0.604138722716711	-0.060039124511302	-0.124335642654479	-0.205163522156536	0.026913930201209	0.007136423950807	0.007893298944279
175628	23_La_favorite	23	0.119652396595731	-0.023908166090501	0.085783130418416	0.033354992490154	-0.004340575507354	0.001012957680533	-0.023713746851174	0.041072954866897	0.031099127729014	0.016905073866979	0.022562161406457	-0.008319883874644	0.060115169287348	0.093218343176416	-0.079521216314836	-0.057171890150193	0.036529348494628	0.058992067557418	0.319300126558158	-0.259872120089869	0.021153121565797	0.002633132092554	-0.146052757084371	-0.381302751579755	0.699324911476042	0.195801967935809	-0.009387577270044	0.063059664636567	0.176338854336227	0.123688958677848	-0.007961417956981
177142	05_General_kleber	5	-0.083584577425907	0.110399435542167	-0.207619350208273	0.124833945609157	-0.117010572959646	0.032966849058037	-0.068638942740457	-0.315134221560189	0.121673611078325	-0.117596104213124	0.075925875176671	0.01668946749264	-0.016914240474713	0.108293270789362	0.134451632414586	0.143010234773427	-0.804374166146022	-0.091480798459285	0.16043188239485	-0.003279512008651	-0.068011190874831	-0.027110139500724	0.009759554417727	0.012774471961592	0.002377579549536	0.001328655726617	-0.005834995767338	-0.004797374793477	0.002359496382362	0.004961964614412	-0.004307915814635
177143	24_Irene_bonnet	24	0.134115533750566	-0.027173336842384	0.084328299839219	0.033122015069943	0.004162516543069	0.004078261847188	-0.034276408906892	0.050118237858454	0.064339972132591	0.021423272629382	0.049942696629693	-0.010413651483578	0.038616927127466	0.066874763359793	-0.087351760381115	-0.061309057686652	0.010059842449247	0.096148599433301	0.217866179153094	-0.208102113873314	0.164338412686915	-0.096176230458982	0.801954527475188	-0.15230588828073	-0.188775255018391	-0.223539792053737	-0.007013484943962	0.142485692899977	0.040157442607713	0.029779436057781	-0.048802876038695
HumeBlush	10_Hume_s_blush_tea_scented	10	0.163903508397832	-0.047711486880889	0.107567921095052	0.001824946081717	0.033440008898893	0.002662432982445	-0.024753192010122	-0.000847662476893	0.053639216595676	0.009654162757945	-0.002412306359958	0.010940841054547	0.048776808246682	-0.061176283356687	0.057005808696026	0.038116688435545	-0.011134209719638	-0.03493758444981	-0.087089879369645	-0.009158145280665	0.076789937285117	-0.019133396004511	0.018663073032889	0.282688068807073	-0.067507567972299	0.221576256987565	-0.609588129579052	0.091101048081811	0.220610291415761	0.324999965010968	0.478534345257986
LaFrance	25_La_France	25	0.100186099450841	-0.009741008446965	0.068705925521983	0.037659081361892	-0.016457563549341	0.000552823052799	-0.048266327605584	0.077888175652207	0.101755844711473	-0.022929258143229	-0.035866288271966	-0.006944796168866	0.099752710924447	0.232004386366078	-0.169915481988881	-0.111098030192543	0.04594279769415	0.241790605350663	0.256140879569048	0.660890311946829	-0.477578439462673	0.123862922164371	0.067393483639392	0.036232277284517	-0.03648704408357	0.08988295231483	0.01096738789381	0.05357973687648	0.016425323936742	0.036339675942197	-0.019476989457228
OB2n	09_Old_blush	9	0.152747034113026	-0.040894376538481	0.084114466792641	-0.007332469804909	0.018092995674209	0.002021646937085	-0.020931748305352	-0.009504328550603	0.026697486438872	-0.000190305301214	-0.127266501596192	0.029704950402954	0.093989565475823	-0.044537895453168	0.038716668689149	0.024836244604038	-0.010046404238652	-0.031832537196247	-0.074015226467088	-0.047514658151678	0.040578792557294	-0.014419519603732	-0.034703880086042	0.226408260325985	-0.011416231305389	0.134712053426161	-0.326093778448383	-0.043983775711801	0.089781115573604	0.004448169063404	-0.840970906313127
Rarve	31_Rosa_arvensis	31	-0.051443523583599	0.146162717028434	-0.424104151836087	0.162882430675358	0.834993893234093	-0.062111902872829	0.065360484174161	0.151592667065649	-0.044914724844227	-0.028569732350973	0.033767340982553	-0.00572917380991	0.072296862418692	-0.0012022604531	-0.010726062789748	-0.015255916439362	0.004770212441161	0.002845261362764	0.004807437909422	0.000716265150446	0.007953731043053	-0.007911381805836	-0.000365094917138	0.011330118151392	0.008301803686909	0.003881404749873	-0.004558051756135	-0.002107912515086	-0.002972040386119	-0.000633817977012	-0.003166012830636
Rchimut	12_Rosa_chinensis_mutabilis	12	0.162312686843092	-0.042403379354028	0.095147414716947	-0.001730183747748	0.019422199042274	0.00141280454872	-0.029449041660198	0.034356526165018	0.007920294715961	-0.030579560068369	-0.064042298037321	0.06656532179458	0.221711214397162	-0.062874186372263	0.135870767018202	0.110132655680699	0.105844121492808	-0.831169673279035	-0.019971705325264	0.177683492600746	-0.143497743661944	0.012397669456787	0.056213533015842	-0.22889864733393	0.004131509422485	-0.132757134274632	0.05609992098726	-0.056358738854997	0.00029707054902	-0.006571414232362	0.03962240723966
Rchisan	11_Rosa_chinensis_sanguinea	11	0.163990629562241	-0.052728792852952	0.134692283507921	0.024182473774366	0.044539830261704	0.002576616092213	-0.006806998521951	-0.028721333716433	-0.00825935802515	0.012995507340959	0.113762256124202	-0.011215512148093	0.008924153103635	0.052370088329118	-0.035570364654213	-0.023086309817598	0.00849578298552	-0.092608393327683	0.068636348590167	-0.141992682831212	0.026473098685773	0.029558568357221	-0.107019115333973	0.203155866894035	-0.126639118286562	0.309068967645208	0.157589531821409	0.472528719022411	0.080712895759122	-0.660252596922721	0.098054695361834
Rchispo	14_Rosa_chinensis_spontanea	14	0.138073188614106	-0.044766547230877	0.121840256288477	0.022471735751048	0.06859781241771	0.006277431435102	0.167284543364884	-0.441438745555903	-0.813804979391291	-0.023196909886449	-0.075961184666416	-0.004626206540475	-0.05441051605369	-0.061880657350907	0.022568024099627	0.008037065699881	0.003957369780737	0.105711916714805	0.016063821656062	0.073836004290461	-0.041593894564137	0.00260030793852	0.023393399415625	-0.064688427724642	-0.002232880303598	-0.058493256082147	0.007161272670036	-0.014661943687808	-0.010034055603622	0.034413655104079	0.020390785007682
Rgaloff	04_Rosa_gallica_officinalis	4	-0.09238705746635	0.112807564566467	-0.190252159038506	0.116984709160354	-0.1452843323921	0.011757420729177	-0.014251132064063	0.009396905465356	-0.026027739952946	-0.059463364129407	-0.032871699123151	0.119915658123496	-0.34184385043709	0.471090968199357	0.45074081501206	0.364925818466113	0.385691139584526	0.010090721090793	0.139541211697538	0.009718702197086	0.087893027109032	0.004015048447609	0.010290743432049	0.055777374546782	-0.018002523788389	0.027556725684558	-0.021532073018243	-0.002463138932321	0.008521690403204	0.001230491576433	-0.016236092834398
Rmaja	30_Rosa_majalis	30	-0.407140968551334	0.149832526968965	0.308469352980592	-0.175915942186648	0.09305087980684	-0.721285046671225	-0.324461014127284	-0.085928221310697	-0.016276703541802	0.054953042927269	-0.012258544363844	0.021064730703316	-0.012211905743872	-0.004771986107699	-0.049797577818616	0.07829341873069	0.007282131728009	-0.005477948590044	0.001079950702492	-0.001607240486877	0.007914728428913	-0.002360009840512	0.001464296528614	-0.002221656712412	-0.004330683314107	-0.00107363272985	0.000348662138229	0.003286749961868	0.001810555051373	0.00282667214402	-0.001728767288739
Rminut	32_Rosa_minutifolia	32	-0.201647420931372	0.053361555545358	0.126265720831815	-0.061773834357659	-0.025966975223525	0.005430589272855	0.67259399473467	0.002480581342691	0.156106721169222	-0.077844649114251	-0.004887489135787	0.017139494798455	0.00378860584965	-0.074117083514695	-0.397288050046685	0.507724993632568	0.020129846813773	0.00377288686773	0.005419370633923	-0.002239091468769	-0.00204224813929	-0.00119447599465	0.001304025017831	-0.001887888067682	-0.003850157698815	-0.001275589697624	0.001703572212155	0.002428247040013	0.00326726876236	0.003328198032805	-0.000783523261576
Rmosch	26_Rosa_moschata	26	-0.230905535312685	0.072396218381775	0.151119242261869	-0.075173947212916	-0.020368643446467	-0.075354990135338	0.532213525811457	0.002899614313068	0.127309755316115	-0.066308317995074	-0.009328711944622	0.004100779071187	-0.003329581686295	0.023464097692984	0.446590071261159	-0.608452861441931	-0.025347479134414	-0.018563702032149	-0.003690227455796	0.006030342424095	-1.33E-05	-0.003021954915735	0.007913398709702	-0.011734486878821	-0.007243652122541	0.010171164802632	0.001411718529093	0.002151119124921	0.001728478822117	0.003103726491209	-0.001016404377423
Rogig	13_Rosa_odorata_gigantea	13	0.162435114876071	-0.052703276255764	0.14263358166125	0.021484747054235	0.07116112248006	0.005294488770149	-0.014318409370844	0.008610711237097	0.063158824288693	0.038446120874484	0.650948912690573	-0.098001077387562	-0.499877445435017	0.080993438141533	-0.109373270570549	-0.068671165542003	-0.04228722115249	-0.055374897584484	-0.35812570157621	0.133424136084212	-0.004183284977171	-0.001688232946867	0.001756405362266	-0.119011235173636	0.080048842941661	-0.069813344144963	-0.048690231683828	-0.130943566046844	0.008708749775872	-0.010946418162787	-0.073461761295788
Rpend	28_Rosa_pendulina	28	-0.455083553341368	0.157618712075124	0.34256210110681	-0.205800788375246	0.18887272459431	0.678710371784794	-0.278246650479672	0.014689844196684	-0.044946058468165	-0.020895042166584	-0.018069244766095	-0.003101565579392	-0.004607614405847	0.004581311509766	0.000661732522364	0.013433682728138	0.003599630283445	-0.004238812635765	0.000180467419466	-0.006372457359838	0.005444344835445	-0.001088506784024	0.00043044802405	0.000569201891101	-0.00298140566248	0.000633761740447	-0.001035885287406	0.001409074247348	0.001734333262276	0.002377121747075	-0.002231992960042
Rwich	29_Rosa_wichuraiana	29	0.151088945899392	0.002639077598057	-0.395074632455835	-0.882929430979174	-0.055131035541048	0.000924619501936	-0.001769709734927	-0.020267422268019	-0.021329558044969	0.005456227657939	0.029357384569806	-0.010810719192422	-0.011823359862571	0.048107205905498	-0.03611586543233	-0.024809606170754	0.002401673855215	-0.000124352953355	0.017998413983981	-0.008116290012999	0.003419918246954	0.002836045282724	3.74E-05	-0.00232828175837	-0.004962137632112	0.010231198897314	0.013488722352343	0.004393637428563	-0.004645079126596	-0.002186805073135	0.01405517438295
Rxanth	27_Rosa_xanthina_sanguinea	27	-0.354546174477655	-0.901651441548424	-0.15954095740438	0.042694970605543	0.010754257481334	-0.003354494271574	-0.044828218085389	0.006324358468841	-0.005223563023986	-0.018850454406398	-0.001116000396025	-0.000994673598943	-0.002469467328954	-0.001018377399271	0.003703190811186	-0.001390008143897	0.001641052990103	0.000402248575197	0.000533461247317	0.001696337619544	-0.001551158018579	0.001045024852347	0.005703578198291	-0.007158490241874	-0.002990340046743	0.010086463214392	0.001239549251703	-0.002160794742584	9.47E-05	0.001060518986353	0.000296633336492
Rxdama	06_Rosa_x_damascena	6	-0.117523835276972	0.116113713704766	-0.127478259464835	0.081909252014235	-0.29277655132109	-0.03065193561587	-0.045144853679433	0.542540054592806	-0.355382837875997	-0.271020619871213	0.269738646168931	0.444024704295941	0.134122474071437	-0.168002195820704	-0.066662531245646	-0.055360002422387	-0.08668562925464	0.031377462065188	-0.010948830239953	-0.021652054875627	0.00384192863265	0.013070151660244	-0.020984486919839	0.033559720108331	-0.021187584349177	0.014470095677817	-0.016728443447339	0.010819746266996	0.007225674581299	0.001273710870909	-0.010650271079694
YellowIsland	19_Yellow_island	19	0.112328540555634	-0.035090215208075	0.07094191826408	0.018731160298951	0.001534083398317	0.001361809085892	-0.022487643855428	0.031889871163137	0.061061943070329	0.003002754586231	-0.023782894679577	0.000728582146329	0.031277218171868	0.06668325394717	-0.043175602627297	-0.044136395814586	0.010089955596946	0.046493500811023	0.095760617337117	-0.063147637642513	0.014906284333532	-0.034688517476848	-0.299463805445283	0.357327657825652	0.146423129258278	-0.798359331758539	0.020117042001348	0.185198001703857	0.072435920212458	0.020777362669613	0.032286025083476
