V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
0.130669269660867	-0.0293993309012099	0.0874536904413909	0.02276867822323	0.00703606660505905	0.00114051290191188	-0.022691294194221	0.0171540731460442	0.029978939945804	0.00682034320637063	-0.0402629825816928	0.00632386478628512	0.0711029464898854	0.0256893254100597	-0.0244013406342257	-0.0196616995363121	-0.0021625853556587	0.0285170888576299	0.037872570430214	-0.0723780541170324	0.0827025502847772	-0.0598408444619739	0.0638299749447004	0.340181613886258	-0.0075470708494806	0.121069236374221	0.430258607216839	-0.652677466351462	0.395712989990647	-0.033236245757079	0.106080320249612
0.125403262664949	-0.0218151056423345	0.0693681969562275	0.0359381081896669	0.0107981456300747	0.00379795299435228	-0.0355218918613302	0.0353036183638758	0.0747341676747042	0.0182594639401886	0.0054166492842474	-0.0184982165113655	0.00114920077349071	0.0207123213366181	-0.0558945270905598	-0.0441227602745653	0.0171543872469758	0.110977602340462	0.26461145736008	-0.182487800327178	0.0393898982610362	0.0306307510006253	-0.437370950578255	-0.441952716499514	-0.604138722716711	-0.0600391245113022	-0.124335642654479	-0.205163522156536	0.0269139302012087	0.0071364239508069	0.00789329894427877
0.119652396595731	-0.0239081660905012	0.0857831304184161	0.0333549924901544	-0.00434057550735442	0.00101295768053258	-0.0237137468511737	0.0410729548668967	0.0310991277290144	0.0169050738669792	0.022562161406457	-0.00831988387464427	0.0601151692873477	0.093218343176416	-0.0795212163148357	-0.0571718901501928	0.0365293484946281	0.0589920675574176	0.319300126558158	-0.259872120089869	0.0211531215657973	0.00263313209255377	-0.146052757084371	-0.381302751579755	0.699324911476042	0.195801967935809	-0.00938757727004418	0.0630596646365674	0.176338854336227	0.123688958677848	-0.00796141795698087
-0.0835845774259073	0.110399435542167	-0.207619350208273	0.124833945609157	-0.117010572959646	0.0329668490580374	-0.0686389427404568	-0.315134221560189	0.121673611078325	-0.117596104213124	0.0759258751766707	0.0166894674926397	-0.016914240474713	0.108293270789362	0.134451632414586	0.143010234773427	-0.804374166146022	-0.0914807984592846	0.16043188239485	-0.00327951200865092	-0.0680111908748311	-0.0271101395007243	0.00975955441772728	0.0127744719615917	0.00237757954953578	0.00132865572661725	-0.00583499576733842	-0.00479737479347685	0.0023594963823618	0.00496196461441187	-0.00430791581463527
0.134115533750566	-0.0271733368423842	0.084328299839219	0.0331220150699428	0.00416251654306926	0.00407826184718838	-0.0342764089068923	0.0501182378584544	0.0643399721325905	0.0214232726293822	0.0499426966296929	-0.0104136514835783	0.038616927127466	0.0668747633597928	-0.0873517603811145	-0.0613090576866522	0.0100598424492465	0.0961485994333012	0.217866179153094	-0.208102113873314	0.164338412686915	-0.0961762304589823	0.801954527475188	-0.15230588828073	-0.188775255018391	-0.223539792053737	-0.00701348494396229	0.142485692899977	0.0401574426077126	0.0297794360577807	-0.0488028760386951
0.163903508397832	-0.0477114868808892	0.107567921095052	0.00182494608171659	0.033440008898893	0.002662432982445	-0.024753192010122	-0.000847662476893447	0.0536392165956762	0.00965416275794538	-0.00241230635995832	0.010940841054547	0.0487768082466815	-0.0611762833566869	0.0570058086960256	0.0381166884355451	-0.0111342097196375	-0.03493758444981	-0.0870898793696451	-0.00915814528066528	0.0767899372851168	-0.0191333960045105	0.0186630730328889	0.282688068807073	-0.0675075679722988	0.221576256987565	-0.609588129579052	0.0911010480818111	0.220610291415761	0.324999965010968	0.478534345257986
0.100186099450841	-0.00974100844696547	0.068705925521983	0.037659081361892	-0.0164575635493407	0.000552823052798814	-0.0482663276055839	0.0778881756522071	0.101755844711473	-0.0229292581432288	-0.0358662882719656	-0.00694479616886585	0.0997527109244465	0.232004386366078	-0.169915481988881	-0.111098030192543	0.0459427976941504	0.241790605350663	0.256140879569048	0.660890311946829	-0.477578439462673	0.123862922164371	0.0673934836393915	0.036232277284517	-0.0364870440835701	0.0898829523148303	0.0109673878938099	0.0535797368764797	0.0164253239367416	0.0363396759421971	-0.0194769894572279
0.152747034113026	-0.0408943765384805	0.0841144667926413	-0.00733246980490873	0.0180929956742094	0.00202164693708493	-0.0209317483053521	-0.00950432855060349	0.026697486438872	-0.000190305301213504	-0.127266501596192	0.0297049504029536	0.0939895654758225	-0.0445378954531682	0.0387166686891491	0.0248362446040381	-0.010046404238652	-0.0318325371962472	-0.074015226467088	-0.0475146581516782	0.0405787925572943	-0.0144195196037323	-0.0347038800860416	0.226408260325985	-0.0114162313053892	0.134712053426161	-0.326093778448383	-0.0439837757118008	0.0897811155736041	0.00444816906340396	-0.840970906313127
-0.0514435235835993	0.146162717028434	-0.424104151836087	0.162882430675358	0.834993893234093	-0.0621119028728293	0.0653604841741613	0.151592667065649	-0.0449147248442269	-0.0285697323509734	0.0337673409825526	-0.00572917380991025	0.0722968624186917	-0.00120226045309971	-0.0107260627897484	-0.0152559164393619	0.00477021244116122	0.00284526136276445	0.00480743790942176	0.00071626515044602	0.00795373104305313	-0.0079113818058364	-0.000365094917138327	0.0113301181513918	0.0083018036869091	0.00388140474987251	-0.00455805175613513	-0.00210791251508575	-0.00297204038611854	-0.000633817977012248	-0.00316601283063594
0.162312686843092	-0.0424033793540276	0.0951474147169473	-0.00173018374774771	0.0194221990422743	0.00141280454871985	-0.0294490416601981	0.034356526165018	0.00792029471596059	-0.0305795600683691	-0.0640422980373214	0.0665653217945804	0.221711214397162	-0.0628741863722631	0.135870767018202	0.110132655680699	0.105844121492808	-0.831169673279035	-0.0199717053252636	0.177683492600746	-0.143497743661944	0.0123976694567866	0.0562135330158422	-0.22889864733393	0.00413150942248525	-0.132757134274632	0.0560999209872596	-0.056358738854997	0.000297070549020203	-0.00657141423236216	0.0396224072396595
0.163990629562241	-0.052728792852952	0.134692283507921	0.0241824737743662	0.0445398302617035	0.00257661609221266	-0.00680699852195062	-0.0287213337164327	-0.0082593580251503	0.0129955073409586	0.113762256124202	-0.0112155121480932	0.00892415310363477	0.0523700883291181	-0.0355703646542131	-0.0230863098175983	0.00849578298552008	-0.0926083933276829	0.0686363485901666	-0.141992682831212	0.0264730986857727	0.0295585683572205	-0.107019115333973	0.203155866894035	-0.126639118286562	0.309068967645208	0.157589531821409	0.472528719022411	0.0807128957591222	-0.660252596922721	0.0980546953618338
0.138073188614106	-0.0447665472308771	0.121840256288477	0.0224717357510484	0.0685978124177097	0.00627743143510233	0.167284543364884	-0.441438745555903	-0.813804979391291	-0.0231969098864491	-0.0759611846664157	-0.00462620654047496	-0.0544105160536896	-0.0618806573509066	0.0225680240996273	0.00803706569988115	0.00395736978073707	0.105711916714805	0.0160638216560617	0.073836004290461	-0.0415938945641371	0.00260030793851958	0.0233933994156247	-0.0646884277246415	-0.00223288030359839	-0.058493256082147	0.00716127267003649	-0.0146619436878077	-0.0100340556036219	0.0344136551040788	0.0203907850076824
-0.0923870574663502	0.112807564566467	-0.190252159038506	0.116984709160354	-0.1452843323921	0.0117574207291772	-0.0142511320640627	0.00939690546535603	-0.026027739952946	-0.0594633641294071	-0.0328716991231513	0.119915658123496	-0.34184385043709	0.471090968199357	0.45074081501206	0.364925818466113	0.385691139584526	0.010090721090793	0.139541211697538	0.00971870219708632	0.0878930271090323	0.0040150484476091	0.0102907434320489	0.0557773745467822	-0.0180025237883886	0.0275567256845578	-0.0215320730182428	-0.00246313893232057	0.00852169040320427	0.00123049157643261	-0.0162360928343977
-0.407140968551334	0.149832526968965	0.308469352980592	-0.175915942186648	0.0930508798068398	-0.721285046671225	-0.324461014127284	-0.0859282213106966	-0.016276703541802	0.0549530429272694	-0.0122585443638437	0.0210647307033164	-0.0122119057438722	-0.00477198610769895	-0.0497975778186161	0.0782934187306897	0.00728213172800855	-0.00547794859004428	0.00107995070249195	-0.00160724048687704	0.00791472842891284	-0.00236000984051244	0.00146429652861378	-0.00222165671241152	-0.00433068331410733	-0.0010736327298501	0.000348662138229062	0.0032867499618682	0.00181055505137293	0.00282667214402001	-0.00172876728873904
-0.201647420931372	0.0533615555453581	0.126265720831815	-0.0617738343576589	-0.0259669752235248	0.00543058927285482	0.67259399473467	0.00248058134269092	0.156106721169222	-0.0778446491142509	-0.00488748913578684	0.0171394947984552	0.00378860584964975	-0.0741170835146952	-0.397288050046685	0.507724993632568	0.0201298468137725	0.00377288686772957	0.00541937063392288	-0.00223909146876909	-0.00204224813928964	-0.00119447599464969	0.00130402501783137	-0.00188788806768173	-0.00385015769881478	-0.00127558969762433	0.00170357221215456	0.00242824704001337	0.0032672687623603	0.00332819803280469	-0.000783523261576001
-0.230905535312685	0.072396218381775	0.151119242261869	-0.0751739472129163	-0.0203686434464671	-0.075354990135338	0.532213525811457	0.00289961431306758	0.127309755316115	-0.0663083179950736	-0.00932871194462167	0.00410077907118692	-0.00332958168629472	0.0234640976929838	0.446590071261159	-0.608452861441931	-0.0253474791344144	-0.0185637020321487	-0.00369022745579646	0.00603034242409473	-1.32621453477049e-05	-0.00302195491573478	0.00791339870970215	-0.0117344868788213	-0.00724365212254111	0.0101711648026324	0.00141171852909325	0.00215111912492146	0.00172847882211737	0.00310372649120944	-0.00101640437742255
0.162435114876071	-0.0527032762557643	0.14263358166125	0.0214847470542352	0.0711611224800598	0.00529448877014949	-0.0143184093708439	0.00861071123709716	0.0631588242886928	0.0384461208744836	0.650948912690573	-0.0980010773875616	-0.499877445435017	0.0809934381415325	-0.109373270570549	-0.0686711655420025	-0.0422872211524896	-0.0553748975844835	-0.35812570157621	0.133424136084212	-0.00418328497717117	-0.00168823294686651	0.00175640536226595	-0.119011235173636	0.0800488429416605	-0.0698133441449632	-0.048690231683828	-0.130943566046844	0.00870874977587243	-0.0109464181627867	-0.0734617612957883
-0.455083553341368	0.157618712075124	0.34256210110681	-0.205800788375246	0.18887272459431	0.678710371784794	-0.278246650479672	0.0146898441966841	-0.0449460584681645	-0.0208950421665842	-0.0180692447660947	-0.00310156557939223	-0.00460761440584653	0.00458131150976642	0.000661732522363652	0.0134336827281379	0.00359963028344476	-0.0042388126357648	0.000180467419466323	-0.00637245735983792	0.00544434483544519	-0.00108850678402371	0.000430448024050434	0.000569201891101482	-0.00298140566248037	0.000633761740447271	-0.0010358852874055	0.0014090742473475	0.00173433326227607	0.00237712174707466	-0.00223199296004194
0.151088945899392	0.00263907759805728	-0.395074632455835	-0.882929430979174	-0.0551310355410478	0.000924619501936142	-0.00176970973492695	-0.020267422268019	-0.0213295580449693	0.00545622765793885	0.0293573845698059	-0.0108107191924215	-0.0118233598625712	0.0481072059054984	-0.0361158654323301	-0.024809606170754	0.00240167385521531	-0.000124352953354526	0.0179984139839808	-0.00811629001299944	0.00341991824695432	0.00283604528272445	3.73800908542832e-05	-0.00232828175836991	-0.00496213763211202	0.0102311988973144	0.013488722352343	0.00439363742856346	-0.00464507912659554	-0.0021868050731354	0.0140551743829502
-0.354546174477655	-0.901651441548424	-0.15954095740438	0.0426949706055432	0.010754257481334	-0.00335449427157447	-0.044828218085389	0.00632435846884079	-0.00522356302398585	-0.0188504544063984	-0.00111600039602496	-0.000994673598943055	-0.00246946732895371	-0.00101837739927117	0.00370319081118566	-0.0013900081438973	0.00164105299010341	0.000402248575197199	0.00053346124731723	0.00169633761954415	-0.00155115801857941	0.0010450248523473	0.00570357819829107	-0.00715849024187439	-0.00299034004674283	0.0100864632143922	0.00123954925170325	-0.00216079474258369	9.46669584873211e-05	0.00106051898635322	0.000296633336492035
-0.117523835276972	0.116113713704766	-0.127478259464835	0.0819092520142345	-0.29277655132109	-0.0306519356158702	-0.0451448536794329	0.542540054592806	-0.355382837875997	-0.271020619871213	0.269738646168931	0.444024704295941	0.134122474071437	-0.168002195820704	-0.0666625312456462	-0.0553600024223867	-0.0866856292546398	0.0313774620651878	-0.0109488302399534	-0.0216520548756268	0.00384192863265043	0.0130701516602442	-0.0209844869198389	0.0335597201083309	-0.0211875843491771	0.0144700956778174	-0.0167284434473393	0.0108197462669961	0.00722567458129882	0.00127371087090933	-0.0106502710796937
0.112328540555634	-0.0350902152080748	0.0709419182640796	0.018731160298951	0.00153408339831708	0.0013618090858922	-0.0224876438554278	0.0318898711631371	0.0610619430703288	0.00300275458623077	-0.0237828946795768	0.000728582146328859	0.0312772181718682	0.0666832539471698	-0.0431756026272967	-0.0441363958145864	0.0100899555969463	0.0464935008110229	0.0957606173371169	-0.0631476376425126	0.0149062843335318	-0.0346885174768478	-0.299463805445283	0.357327657825652	0.146423129258278	-0.798359331758539	0.0201170420013478	0.185198001703857	0.0724359202124584	0.020777362669613	0.0322860250834755
