Name,Nb_Clust_A3,Lmax_P_A3,Rat_P_A3,Min_M_A3,DifMax_M_A3,Min_V_A3,Area_Peak_Inflo_A3,Reb_Mag_A3,Max_Peak_A3,Max_Reb_A3,First_Reb_A3,Rat_Peak_A3,First_Flo_A3,Cont_Flo_A3,PCo1,PCo2,PCo3,PCo4,PCo5
blush_hip_B3,2,-0.0208505786941791,0.0210694707047449,6.85365314009923,5.60276744420371,0.800575376271798,3.11370869512598,0.020109689213894,7.02908119608663,0.145228950332368,11,0.0206611570247934,5,0,44.67255826,24.2437701,51.11986375,-9.067295293,-1.672971374
boula_de_nanteuil_A11,1,0,0,7.68403760602837,29,1.22073106839869,11.018719288411,0,10.5779705168746,0,30,0,6,0,149.5281974,77.30266169,73.538664,8.709565382,34.21592363
bouquet_de_venus_D6,1,0,0,9.98126046915841,29,1.41015445402326,28.5523260554093,0,38.5456401748025,0,30,0,7,0,143.2546063,87.19330098,76.5833296,9.975063417,31.16188248
camaieu_G12,2,-0.0745079043250381,0.0773538592436839,9.54314628981531,3.935538588,0.371249383068522,8.63456054569544,0.0714285714285714,11.9555453709629,0.996295447580243,13,0.0833333333333333,8,0,145.3760012,84.79419795,75.80717684,10.76519152,32.21629891
capitaine_basroger_C1,1,0,0,6.2993181887521,29,0.985688330909906,7.31252479881834,0,9.62174315633992,0,30,0,4,0,-9.640970301,-39.01887761,78.15585593,-36.95684111,30.07748965
caroline_banks_A12,2,-0.461276749405636,0.586097742153774,5.91988791160298,2.3235349823047,0.734610430928436,10.1114058350837,0,9.45905707152995,0,30,0,4,0,-93.76707186,25.50878757,-53.00311352,-85.27165886,17.75708288
celine_F12,2,-0.624806034647149,0.867883617587701,6.59885975478088,2.91768798304682,1.30776841020153,12.5464786959084,0,11.2549294183884,0,30,0,3,0,-106.4983078,-32.37000764,-44.68090314,-85.44739918,-67.10719485
champmey_pink_cluster_B1,1,0,0,9.497012096697,29,1.00562741053171,13.399948724207,0,13.399948724207,0,30,0,8,0,-176.6956869,56.12798242,-61.08032607,-4.359355682,-170.8127064
charles_lawson_B4,1,0,0,6.93908740145582,29,1.81702810193433,7.87034276769783,0,7.01191445286254,0,30,0,1,0,-18.34859278,-69.7651774,66.2508711,-75.66277555,10.96595515
charles_quint_B2,1,0,0,7.53183332919729,29,1.32645900132142,25.2679613281816,0,24.7725111060604,0,30,0,5,0,148.0193298,74.2478013,64.54379158,12.98458226,30.50093962
chloris_F10,2,-0.0250538887988768,0.0253703750135298,6.65984443636113,2.14128058319469,0.69229788694704,6.80416709543349,0,9.66272250239075,0,30,0,5,0,145.5297694,6.97243187,-14.85161133,20.90616829,19.02514
claire_jacquier_F8,1,0,0,5.9897362691756,29,1.29330907435513,17.4880164673,0,35.3098717217878,0,30,0,3,0,-128.4170857,-13.84619579,10.09662569,139.3906496,-149.4949561
clementine_B4,2,-0.194360351492665,0.214533863200648,7.06724079167171,1.8430567122797,0.135428070587551,14.1551376648889,0,14.7157371763697,0,30,0,5,0,136.9256352,16.62144359,19.79899591,17.60946417,-40.87281866
clotilde_soupert_B11,3,-0.503651244513216,0.654752158616694,9.18151250942486,20.1209222553023,0.798362730448139,30.2944949731588,0.0205314009661836,37.1677219461073,2.05449719300091,28,0.0552763819095477,6,0,-172.2810272,124.8043035,-134.3969251,27.74462787,59.86404483
comtesse_de_murinais_E10,1,0,0,7.98963903945319,29,1.45931940351367,7.1507707611757,0,6.18816700486359,0,30,0,6,0,145.3383323,-15.74866689,-1.354935069,5.325632569,-46.95938899
corporal_johann_nagy_D10,1,0,0,9.10380960396582,29,0.850894523910056,18.564323872486,0,24.5436926061703,0,30,0,7,0,33.51144545,47.12848731,-22.25913585,-56.41449505,15.96692717
cramoisi_eblouissant_B6,1,0,0,9.25258474807232,29,0.816975742356608,14.7262155637022,0,30.5432619099008,0,30,0,8,0,143.4372729,80.04958344,67.66108251,11.34188716,29.60371286
cramoisi_superieur_B7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-234.5598778,-6.030532698,-12.27828338,-16.91877662,39.35017849
creme_H3,2,-0.0134779309530289,0.0135691676978081,10.2865723371242,2.79064393418616,0.608411390759534,47.4988430086759,0,162.789797898068,0,30,0,8,0,-34.19196352,103.4083019,-0.632975669,67.51731572,-136.2844795
crimsom_rambler_B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189.6426621,162.6410869,-171.3454542,-53.6488993,43.66874085
crimson_globe_B3,2,-0.00501254182354429,0.00502512562814071,6.63005965158306,23.0324211747902,0.257792618210084,4.934304868,0.00515463917525773,4.44854428486836,0.0766990393942821,30,0.0172413793103448,3,0,39.20578818,0.367278349,32.5575225,-39.38462083,7.415705118
dawson_H1,1,0,0,5.08392810765575,29,1.89470051989245,11.0619808848923,0,25.5612538927356,0,30,0,1,0,-212.2285951,125.2652491,-146.5194713,-69.40393997,46.75548124
delille_B12,3,-0.811773642278473,1.25189850915333,11.4127380256711,3.58741889665806,0.0821048289037198,4.50034054641408,0.2,6.75051081962112,3.37525540981056,15,0.5,11,0,35.32378205,10.26597991,35.04353249,-6.973464124,-44.11799824
desprez_a_fleur_jaune_B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-182.5912705,-35.91658919,18.01104554,95.2732681,-99.25525959
deuil_de_paul_fontaine_B11,4,-1.07270946794495,1.92328933816709,7.50407839240571,7.49681824559715,0.079970757822788,1.42007808773924,0.777777777777778,2.13011713160886,4.26023426321771,10,2,7,0,18.18259205,7.14327095,48.61139404,-40.5699511,0.169478179
dona_sol_A1,1,0,0,9.50107571108055,29,1.28817358829133,26.0088964353798,0,35.6693436828066,0,30,0,7,0,143.2999309,82.06290795,75.49885638,11.17663168,19.70693792
duc_d_anjou_B12,1,0,0,8.49368084507527,29,1.90893930437913,7.8998932192098,0,10.3306295943513,0,30,0,5,0,148.9254874,71.71459386,65.293086,9.896334364,34.49136874
duc_de_cambridge_B6,2,-0.00200200267067308,0.00200400801603207,7.64252891397511,22.1168864474731,0.17699476506141,11.3977194655211,0.00221729490022173,9.49809955460095,0.0759847964368076,30,0.008,5,0,35.73675421,13.15933676,3.622305498,-56.17585044,-16.32762971
duchesse_de_montebello_H7,1,0,0,7.81586676818987,29,0.771923324969629,16.4864920596549,0,21.0660731873368,0,30,0,6,0,144.341745,81.36257682,74.20063879,9.407595331,32.30102745
duchesse_de_portland_C2,1,0,0,7.75960225600236,29,1.20221080520301,1.74641651939956,0,1.84914690289365,0,30,0,6,0,144.4936583,18.7784379,29.21692171,-1.874099926,-33.08820074
duchesse_de_verneuil_A7,1,0,0,9.18037193985097,29,1.18107200338569,22.3349968432811,0,26.9333785463095,0,30,0,7,0,152.631646,56.26948527,61.47515673,2.116834694,16.27971813
duchesse_du_berry_C1,1,0,0,11.5998073755123,29,0.32291432826884,5.86869005647338,0,10.5636421016521,0,30,0,11,0,149.7515664,76.63357166,74.00350729,7.967917765,32.87946085
enfant_de_france_B10,2,-0.417973882388277,0.518881004339874,5.73115292864276,11.9779520621502,1.42978373811699,51.4862569174787,0.336747759282971,14.9091477560267,3.5781954614464,10,0.24,1,1,30.1967535,5.224052935,80.20225513,92.86258191,31.57734821
ernest_morel_C3,2,-0.510825623765991,0.666666666666667,8.49036527124059,10.1613570078767,0.319288410336377,8.52379681679692,0.6,4.26189840839846,8.52379681679691,18,2,8,0,-90.22275987,-117.6097713,72.34954268,-113.3455754,12.65520488
ernst_dorell_F11,1,0,0,8.52368429859919,29,2.33297407061744,26.9209879978106,0,26.3129476138962,0,30,0,2,0,-62.78260197,82.16095756,-45.35538558,-64.09866766,-28.31466479
etoile_de_lyon_G11,7,-1.32236783100015,2.75229566870952,7.93707346988032,13.1139259205188,0.0466394323390246,25.4386040841093,0.189189189189189,5.08772081682186,1.69590693894062,17,0.333333333333333,8,0,-203.4675158,-146.360826,113.9790231,179.3525291,44.67653752
eugene_furst_C12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.6887283,-138.7577132,65.41007157,-145.2229325,33.80535492
euphrosine_G10,2,-0.278292620171457,0.320872654646393,5.79205295533235,4.20091588422189,1.36970103439089,7.89583869968859,0.22949777495232,20.0653326691756,6.24761494472059,9,0.311363636363636,3,0,-201.5502012,151.7333885,-166.6097886,-73.32092059,46.2282974
fatinitza_A3,2,-0.0120725812342692,0.0121457489878543,6.32843592654591,22.5104960616609,0.793158869862963,11.6239600366589,0.0169014084507042,20.400216396715,0.333064757497388,28,0.0163265306122449,4,0,-182.8709506,41.27492377,-56.30808273,67.82808025,59.89973214
francois_arago_C6,4,-1.02235578982601,1.77973552928403,4.77429015681184,16.4435078671189,0.509822012093178,4.54514601911325,0.553571428571429,5.63598106370043,3.27250513376154,8,0.580645161290323,1,1,-131.001037,-125.9758325,62.6356776,-81.66550154,31.44962362
francois_foucard_C7,2,-0.20271951930782,0.224728907256999,8.54684267102582,9.5740381936604,2.24115478257126,12.1558699060204,0.207513416815742,30.4582744823537,2.99094767439329,12,0.0981981981981982,3,1,-167.477563,45.6750527,-46.07160698,135.2799271,30.21399301
fulgens_gallique_D1,1,0,0,6.62411755729387,29,2.28250987514999,23.8955192766947,0,25.9392150043068,0,30,0,2,0,-42.7414312,-6.959081845,51.25841157,30.43627268,5.251381528
gaspard_monge_B8,2,-0.483171455686452,0.62120784648827,6.89130349340167,2.6009174448276,1.34332372863871,11.7008462121397,0,7.77209492923147,0,30,0,3,0,3.818284363,20.70896753,12.26736437,-40.35864347,-29.23381397
geant_des_batailles_C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.1364757,-77.24791094,55.40352297,-98.95398974,19.91319915
general_jacqueminot_C9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.7816724,-104.0111562,50.2488071,-128.4759213,4.643177482
general_kleber_B7,1,0,0,9.65671702038281,29,1.03805977801341,19.2973099088065,0,20.6467721401916,0,30,0,8,0,144.6086766,60.65818547,52.81379598,11.52834414,16.81035695
geschwind_s_orden_D9,1,0,0,8.83847157568229,29,1.96552091680354,14.8392113787812,0.00530785562632696,51.8659736024635,0.15836938504569,15,0.00305343511450382,5,0,33.84811283,-52.96734206,-48.77594931,-21.89081503,-52.07279606
gilda_A6,3,-0.776520453502811,1.17389492182295,7.34490814033622,5.21814237048752,0.585239837084376,8.58013804673668,0.0932203389830508,6.37496238051931,1.26296424519722,12,0.19811320754717,5,0,-20.03500639,62.61217061,-37.43510907,-47.46088925,24.66949258
gloire_de_dijon_C11,3,-0.420847844194823,0.523252489066192,9.21945401516855,10.6600773756677,0.0582509072101248,1.58580483685802,0.282051282051282,2.2087995941951,0.849538305459652,12,0.384615384615385,6,0,-104.6557732,-65.12367752,65.58909159,67.65217886,12.87769683
gloire_de_ducher_C12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.5488531,-76.89754197,44.30370495,-106.1541808,7.733438587
gloire_des_rosomanes_D1,4,-0.716839105971334,1.04794961735,5.84291303332916,23.0105335750418,0.831938985789466,7.47375925287426,0.788990825688073,2.59956843578235,3.24946054472794,10,1.25,4,0,-88.98761968,-52.30979791,-22.5417223,40.06564632,-63.36592416
himmelsauge_A12,1,0,0,6.92269936546024,29,1.5598960387128,23.974397718942,0,24.891370364577,0,30,0,2,0,-6.803593876,138.077276,-65.3212506,-24.99976188,42.59611588
hippolyte.D7,1,0,0,8.99669866000163,29,1.89937369262843,13.6164530072946,0,17.8860187807683,0,30,0,6,0,5.896730001,78.17488958,2.083093217,-24.2916782,28.91673066
horace_vernet.E7,2,-0.25551920288067,0.29113180622987,6.77744199811552,2.48113941166056,0.791748207393106,10.2522634968743,0,18.5062044477476,0,30,0,5,0,129.4446836,21.04858961,26.23487147,4.900595868,-56.97190434
hovyn_de_tronchere_D3,3,-0.918458816090588,1.50542609052621,5.00969935459009,19.4076434004542,1.15556037611443,7.44495993028072,0.62962962962963,2.23348797908422,3.35023196862632,12,1.5,3,0,-194.5153023,-115.1143831,92.66111825,177.904015,39.17425129
hume_s_blush_tea_scented_china_C7,3,-0.750346604976493,1.11773390653127,7.90079176321763,17.2112998657693,2.44010400988292,85.0013886621159,0.497777777777778,21.0622909959225,9.77892081953545,12,0.464285714285714,4,1,-244.4056917,-86.30331373,49.21404611,76.82778709,49.67779946
hybride_de_rosa_wichurana_H12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.3629762,157.7971304,-145.1525705,-14.35047727,62.49987946
imperatrice_josephine_E9,1,0,0,9.31963731904937,29,1.10451540931338,12.3092187573187,0,13.0667091423845,0,30,0,8,0,155.8534354,19.58178278,11.90590703,12.49233483,18.3858585
indigo_D3,3,-0.83571856999435,1.30647081368433,6.75709017699963,6.60603612780811,0.197228196214568,18.3773514338487,0.193989071038251,14.7641772536344,5.79353790965399,13,0.392405063291139,5,0,147.2169453,60.88683468,60.759448,7.046806254,9.912991317
jacques_cartier_blanc_G1,2,-0.0264009576119996,0.026752550201148,8.97393280101012,10.8561923127732,2.99645054629867,29.3497208088672,0.0277777777777778,20.7544454291275,0.94338388314216,18,0.0454545454545455,4,0,24.48217792,76.92810952,25.72266486,2.53135576,-44.88642207
janet_s_pride_D2,1,0,0,8.08062129993105,29,1.29388179307639,3.30595659741613,0,5.41653905791344,0,30,0,6,0,119.6509158,94.01847498,61.15376425,23.41182465,21.66487968
jean_bach_sisley_D4,5,-1.27380860090212,2.57444028732296,4.63443495537251,16.4202309123327,0.123595438737243,15.7374707528713,0.228571428571428,5.63440310905268,1.74860786143014,15,0.310344827586207,2,0,-215.6964794,-77.12346978,43.21106084,120.471071,46.55077236
jeanne_d_arc_G2,3,-0.714679164389201,1.04353093957419,8.70205280667159,15.8640372829615,0.666334141687432,23.7142381746044,0.596936080295827,91.8110872447987,104.21211087739,11,1.13507109004739,6,0,-162.9380905,144.3832897,-149.5258647,-13.07501072,71.69168684
jenny_duval_G8,1,0,0,9.62903400078764,29,1.06712018205922,27.2698790883032,0,31.544154807473,0,30,0,6,0,148.060744,76.93918669,72.49646034,8.893243978,33.74701538
jersey_beauty_F1,3,-0.355798196922414,0.427319481734354,6.09352366578948,5.61234914713267,0.309399464005807,12.4075224563987,0.0412844036697248,16.91934880418,0.890492042325266,11,0.0526315789473684,5,0,-136.9171887,49.77471905,-48.93504916,120.2522664,47.56483611
julie_de_mersan_C7,2,-0.00747202112503551,0.00750000633348204,8.90172072184817,3.78050454153691,0.682125754305594,7.96780745475672,0.00617283950617284,12.3228823368598,0.148468461889877,13,0.0120481927710843,7,0,90.41111067,10.35509557,69.64603422,-42.82850393,4.004817706
la_belle_distinguee_E1,3,-0.244221055096752,0.276626504095728,7.03682889731685,4.90097039106714,0.552057009074031,18.9146013679911,0,45.9571639664041,0,30,0,6,0,156.5435163,3.533562297,2.101387199,10.68951143,15.03123261
la_biche_E6,4,-1.17865499634165,2.25,5.53183172990465,19.5102637977704,0.281143521693252,5.1815478680273,0.857142857142857,2.59077393401365,7.77232180204095,13,3,5,0,-208.5753525,-85.62655094,40.38642174,38.12791829,36.36777707
la_caille_A2,1,0,0,8.174104394953,29,1.31706411072005,13.0486355963206,0.00301204819277108,15.8475876426613,0.118265579422846,13,0.00746268656716418,6,0,32.17870208,-22.04994224,37.20400994,-63.38421049,-3.351252651
la_favorite_A10,2,-0.479013223172177,0.614480483970892,5.32458349499034,14.8773450219238,1.26155231288857,22.1582858181307,0.415841584158416,7.8868474945889,2.06560291524947,11,0.261904761904762,3,1,-111.7238318,-113.5927654,75.56269903,54.13208208,20.47993894
la_france_D7,2,-0.405465108108164,0.5,14.0116635502635,5.46754253462835,0.0851918663632792,2.69592949469246,0.666666666666667,2.69592949469246,2.69592949469246,19,1,14,0,-94.34562136,-99.14902461,55.17482259,-7.192509026,5.034087507
lamotte_sanguin_D12,2,-0.391019883614878,0.478487910805103,6.6768304071326,5.84990877890012,0.979703208120523,8.88339533988986,0.245283018867925,9.5496499903816,2.22084883497247,11,0.232558139534884,5,0,-33.12660536,-49.99774462,65.62698067,-84.96741865,-8.761960917
la_noblesse_B2,1,0,0,7.152381817359,29,1.0899023770302,6.27576172357866,0.0065359477124183,6.56477706611189,0.123863718228526,11,0.0188679245283019,5,0,-8.878431065,-42.42177288,46.87313853,-68.98850865,7.901940723
la_reine_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.16978945,-24.74616432,53.65289481,-91.6015736,6.262725568
la_sirene_A9,1,0,0,8.95990618395254,29,0.971793336868057,17.16049227802,0,37.8540270838675,0,30,0,5,0,-100.3221991,78.91633458,-51.20541577,-61.29790818,-24.42730283
lea_F1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.3220054,14.93564279,14.90443907,13.39650284,-55.08801693
leda_E6,2,-0.260116725657322,0.29708148051824,6.71520807629202,3.65340506951087,0.314244007822128,1.7489266930351,0.230769230769231,2.09871203164212,1.04935601582106,10,0.5,5,0,136.8273362,28.13269842,34.47347126,5.049887776,-45.07361476
leuchtstern_G2,1,0,0,7.84588993975566,29,0.909058541328986,25.282539598386,0,84.9796829373402,0,30,0,6,0,-117.0689884,113.0128176,-103.978127,19.59771956,-108.09685
louis_lille_D9,2,-0.0935761576535159,0.0980942284366908,7.02355303584742,2.37890521193876,0.123782905166916,14.7259852290351,0,20.0808889486842,0,30,0,7,0,149.0836631,76.67009345,71.98944202,9.584793699,33.9454973
marguerite_de_roman_E12,5,-1.06650088141538,1.90519606829527,5.99922315570277,20.2604753262113,0.0757262659878984,3.78571204783934,0.909090909090909,3.78571204783935,11.357136143518,8,3,6,0,-28.44259471,-1.565777841,45.66479506,-77.12638577,-44.79501917
marie_dermar_G5,5,-0.956733593495353,1.6031795285488,5.75227466107212,15.1076803664515,0.634044751588172,4.91341804582899,0.37070938215103,4.66328039985951,2.57284435854318,15,0.551724137931034,4,0,-43.28708186,-75.63204311,22.62356339,-27.81279963,-45.60664985
maupertuis_H8,2,-0.29651252442853,0.345159407244608,8.63666806864473,2.44261866978219,1.64117312582257,22.3022821301321,0.0919540229885058,18.632286336566,2.54076631862264,14,0.136363636363636,2,0,149.7510299,75.53968062,76.19837258,-0.340348671,19.29428871
may_queen_D11,2,-0.188809908520381,0.207811336015563,6.64561633407079,3.18835575017165,1.08832256917113,12.5809150247925,0.13887506222001,13.3517687777566,4.86510528993419,10,0.36437908496732,2,0,-94.15671289,17.35587869,-44.44924158,-6.833426969,7.949321975
mercedes_B1,2,-0.500750522661104,0.649959137841197,8.00933409193942,1.68455311125421,0.339084094300228,13.9529331864115,0,17.1920069618284,0,30,0,7,0,151.2319846,71.05606992,64.76838422,12.43803334,33.43240379
minette_D8,2,-0.134897978134805,0.144420022530022,6.91863621044557,2.79361270390101,0.536131171492516,10.4554279245741,0,11.0890902230331,0,30,0,6,0,156.7693284,-96.34996829,-83.94353609,22.09986752,-69.45953072
miranda_F10,3,-0.950281501691638,1.5864376434186,6.71595462926237,4.72880306823269,0.463411313004871,26.8018557490106,0.129032258064516,23.8238717768983,7.44495993028072,12,0.3125,5,0,52.91025965,13.15035142,20.15879522,-2.531990949,-30.48056713
mle_cecile_brunner_D12,4,-1.04697418791341,1.84901747125445,8.73662712657029,16.0264344708315,2.03446123462134,26.3313870736817,0.468354430379747,20.6889469864642,12.5387557493722,18,0.606060606060606,6,0,-164.4839804,-36.79953984,23.00851818,152.833815,-101.6292943
mme_a_meilland_climbing_E1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.5839899,-107.6541907,84.3612405,29.12021003,7.494717925
mme_antoine_mary_E3,3,-0.918146262915326,1.50464313401038,6.44848185134932,15.9407206966206,1.85276655729872,10.0820620422126,0.635416666666667,7.20147288729473,7.20147288729473,13,1,2,1,-222.1024838,-113.2859429,77.18669538,121.164302,15.31221179
mme_de_la_roche_lambert_B7,4,-0.929628537321463,1.53356787688983,7.25373404601569,14.3089638446108,0.621967024292424,1.64451940555545,0.692307692307692,2.05564925694431,4.11129851388861,10,2,6,0,88.64582917,62.12020295,73.49665823,-10.11007465,0.74373154
mme_d_herbray_E4,2,-0.480359919209765,0.616656163101836,6.06846196974379,2.48250971553742,0.663849982761474,23.1466852151074,0,21.5503620968242,0,30,0,4,0,139.8460429,89.73089155,74.80107126,11.8280336,29.56048273
mme_edouard_ory_D9,3,-0.41316832388663,0.511599442814417,5.89408002608092,23.5145673761554,0.235791999037894,7.12701318240889,0.0256410256410256,5.85165292871466,0.337595361272,13,0.0576923076923077,1,0,22.53314172,35.26647454,55.22004546,-50.48515203,-15.7629949
mme_emilie_charon_E5,3,-0.647011834020732,0.909825418626981,4.83510458100015,14.14625133677,0.368126095898629,7.63845712754043,0.482993197278911,4.8242887121308,2.4121443560654,11,0.5,1,1,-239.1279353,-138.2075818,103.5478691,137.8086752,67.97833959
mme_ernest_calvat_F1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.0335735,-134.6367399,56.69176292,-38.83615967,-8.835935931
mme_e_veyrat_hermanos_G3,5,-1.35493796139198,2.87652045524005,5.63773615628051,21.8400423394023,0.513132672569983,1.6696389528007,0.829931972789115,1.80321006902475,3.90695514955363,9,2.16666666666667,4,1,-204.8173397,-89.88549128,66.75408893,152.1680249,17.63688781
mme_hardy_B11,1,0,0,9.23780796729628,29,1.00747260458606,11.6609078071679,0,13.4675273265883,0,30,0,7,0,120.1538104,50.55183177,37.82438926,15.41947577,-42.41112539
mme_lambard_E8,2,-0.423872278946859,0.527866440610884,3.5580692581112,10.1401509264099,1.78886824427871,24.8601445252857,0.315352697095436,6.47870433083204,2.10934559608485,8,0.325581395348837,1,1,-234.429062,-155.4211407,119.3654605,126.2964691,45.906431
mme_legras_de_st_germain_E7,2,-0.00744678072662623,0.00747457695285003,8.59148155011665,5.84128545608292,0.48987553038893,11.3938533224023,0.00770925110132159,10.5845230087133,0.151749433816679,14,0.014336917562724,5,0,132.1885497,57.22336843,25.72195592,27.83695549,20.6300504
