Name,Nb_Clust_A1,Lmax_P_A1,Rat_P_A1,Min_M_A1,DifMax_M_A1,Min_V_A1,Area_Peak_Inflo_A1,Reb_Mag_A1,Max_Peak_A1,Max_Reb_A1,First_Reb_A1,Rat_Peak_A1,First_Flo_A1,Cont_Flo_A1,PCo1,PCo2,PCo3,PCo4,PCo5
celine_F12,1,0,0,9.13646577645602,27,0.639077767446876,16.8550958437593,0,47.8089549258585,0,32,0,7,0,-106.4983078,-32.37000764,-44.68090314,-85.44739918,-67.10719485
champmey_pink_cluster_B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-176.6956869,56.12798242,-61.08032607,-4.359355682,-170.8127064
charles_lawson_B4,1,0,0,9.28040314672052,27,0.855606853734847,32.514722584882,0.000625782227784731,44.588129280458,0.0610796291513124,15,0.00136986301369863,7,0,-18.34859278,-69.7651774,66.2508711,-75.66277555,10.96595515
charles_quint_B2,2,-0.0523831543055252,0.053779425295904,9.09493944098591,2.06510928905538,0.617258077256512,51.7289552195512,0,78.3825185869132,0,32,0,8,0,148.0193298,74.2478013,64.54379158,12.98458226,30.50093962
chloris_F10,1,0,0,8.78233742025458,27,0.609829390880628,18.3194929635257,0,34.1308831501113,0,32,0,6,0,145.5297694,6.97243187,-14.85161133,20.90616829,19.02514
claire_jacquier_F8,1,0,0,9.16163438279391,27,0.56870067115557,3.68081286151581,0,11.0080384643464,0,32,0,8,0,-128.4170857,-13.84619579,10.09662569,139.3906496,-149.4949561
clementine_B4,1,0,0,9.31233376077377,27,0.668579380040339,28.2998452487225,0,38.3417258208499,0,32,0,7,0,136.9256352,16.62144359,19.79899591,17.60946417,-40.87281866
clotilde_soupert_B11,2,-0.22312770146189,0.24998018784161,9.54784089104057,15.453174588596,0.60809176078256,79.1379272157159,0.253533971728226,183.220979931315,14.2612636094296,15,0.0778364116094987,8,0,-172.2810272,124.8043035,-134.3969251,27.74462787,59.86404483
comtesse_de_murinais_E10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.3383323,-15.74866689,-1.354935069,5.325632569,-46.95938899
corporal_johann_nagy_D10,1,0,0,9.68077071268413,27,1.07067550891483,27.3240319650938,0,36.2888911756453,0,32,0,8,0,33.51144545,47.12848731,-22.25913585,-56.41449505,15.96692717
cramoisi_eblouissant_B6,1,0,0,9.37922400684609,27,0.682262347184524,47.3402368858415,0,63.2394107833506,0,32,0,8,0,143.4372729,80.04958344,67.66108251,11.34188716,29.60371286
cramoisi_superieur_B7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-234.5598778,-6.030532698,-12.27828338,-16.91877662,39.35017849
creme_H3,1,0,0,11.811160788632,27,1.30102323512496,26.069957413214,0,71.4953608381733,0,32,0,10,0,-34.19196352,103.4083019,-0.632975669,67.51731572,-136.2844795
crimsom_rambler_B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189.6426621,162.6410869,-171.3454542,-53.6488993,43.66874085
crimson_globe_B3,1,0,0,9.02928700471125,27,0.748976436598035,12.6167415411547,0,20.156924355691,0,32,0,7,0,39.20578818,0.367278349,32.5575225,-39.38462083,7.415705118
dawson_H1,2,-0.615881948455947,0.85128862091391,7.12267138848341,1.62057744678548,0.319419276543786,27.3861210291748,0,71.4455569202295,0,32,0,5,0,-212.2285951,125.2652491,-146.5194713,-69.40393997,46.75548124
delille_B12,4,-0.791092813373021,1.20580564350927,9.01977411710752,12.0243082868596,0.0865563187795546,7.26867952611525,0.304347826086956,9.54014187802626,6.81438705573305,13,0.714285714285714,9,0,35.32378205,10.26597991,35.04353249,-6.973464124,-44.11799824
desprez_a_fleur_jaune_B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-182.5912705,-35.91658919,18.01104554,95.2732681,-99.25525959
deuil_de_paul_fontaine_B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.18259205,7.14327095,48.61139404,-40.5699511,0.169478179
dona_sol_A1,1,0,0,10.8434512828975,27,1.51684570830727,30.847430840519,0,30.847430840519,0,32,0,8,0,143.2999309,82.06290795,75.49885638,11.17663168,19.70693792
duc_d_anjou_B12,1,0,0,9.19673422382051,27,0.979570130021425,19.4588970693011,0,23.9761410318175,0,32,0,8,0,148.9254874,71.71459386,65.293086,9.896334364,34.49136874
duc_de_cambridge_B6,1,0,0,8.68600903592954,27,0.581158083484727,24.5353261173344,0,43.7734695889155,0,32,0,6,0,35.73675421,13.15933676,3.622305498,-56.17585044,-16.32762971
duchesse_de_montebello_H7,1,0,0,9.25103982933609,27,0.632878334292002,34.8907830548074,0,74.6643794990784,0,32,0,8,0,144.341745,81.36257682,74.20063879,9.407595331,32.30102745
duchesse_de_portland_C2,2,-0.348586305827418,0.417062838426723,8.57524611099145,1.87308768074636,0.396286493998625,8.72681773748459,0,10.4258441996497,0,32,0,8,0,144.4936583,18.7784379,29.21692171,-1.874099926,-33.08820074
duchesse_de_verneuil_A7,2,-0.573042710894861,0.773655570551787,8.95661506022006,2.03008124015407,0.462197761303805,30.9970475154193,0,27.1433605270158,0,32,0,8,0,152.631646,56.26948527,61.47515673,2.116834694,16.27971813
duchesse_du_berry_C1,2,-0.0561175012202092,0.0577219600561074,9.98793751415677,2.71808570728149,1.04480600515323,31.6605792739008,0,28.6995179029604,0,32,0,8,0,149.7515664,76.63357166,74.00350729,7.967917765,32.87946085
enfant_de_france_B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1967535,5.224052935,80.20225513,92.86258191,31.57734821
ernest_morel_C3,2,-0.45295413313951,0.572952038487879,8.90188262064584,5.08353030479242,0.860153497025043,88.2545792917233,0.32,32.8791569910342,8.65240973448268,12,0.263157894736842,7,0,-90.22275987,-117.6097713,72.34954268,-113.3455754,12.65520488
ernst_dorell_F11,1,0,0,9.70516046876746,27,0.833626590800052,89.8248749542826,0,111.315686158298,0,32,0,6,0,-62.78260197,82.16095756,-45.35538558,-64.09866766,-28.31466479
etoile_de_lyon_G11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-203.4675158,-146.360826,113.9790231,179.3525291,44.67653752
eugene_furst_C12,3,-0.526748368820305,0.69341697911985,8.24891401941926,7.56006405301908,0.181846624388162,12.5596048750161,0.692307692307692,6.27980243750805,14.1295554843931,13,2.25,7,0,-135.6887283,-138.7577132,65.41007157,-145.2229325,33.80535492
euphrosine_G10,2,-0.00881337504800914,0.00885232718705306,8.33276232520166,2.9166067785554,0.335859281900433,85.4480601132988,0,331.669848958992,0,32,0,7,0,-201.5502012,151.7333885,-166.6097886,-73.32092059,46.2282974
fatinitza_A3,2,-0.00696967497124252,0.00699401968121887,8.91491487642516,3.77447968168955,0.454174461794759,24.8833423693025,0.00251730648206419,79.673793390669,0.313985392672587,14,0.00394088669950739,7,0,-182.8709506,41.27492377,-56.30808273,67.82808025,59.89973214
francois_arago_C6,3,-0.970735555878306,1.63988552870284,8.12714783058716,12.9091459667786,0.309616280146791,8.43337748606958,0.577777777777778,14.7953990983677,4.4386197295103,11,0.3,7,1,-131.001037,-125.9758325,62.6356776,-81.66550154,31.44962362
francois_foucard_C7,2,-0.208101687317085,0.231338374678618,9.69614745196443,7.79502085515172,0.8489958585219,28.0028382208868,0.123938290864968,71.3645738593237,5.54626851189309,17,0.0777173913043478,8,0,-167.477563,45.6750527,-46.07160698,135.2799271,30.21399301
fulgens_gallique_D1,1,0,0,8.82273647695803,27,1.04305589124267,49.9370367808301,0,70.5768421839622,0,32,0,5,0,-42.7414312,-6.959081845,51.25841157,30.43627268,5.251381528
gaspard_monge_B8,2,-0.0937972099673916,0.0983369915374243,9.65186967142439,2.7558001528886,1.01005357137608,55.2669584668758,0,60.2400464104147,0,32,0,7,0,3.818284363,20.70896753,12.26736437,-40.35864347,-29.23381397
geant_des_batailles_C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.1364757,-77.24791094,55.40352297,-98.95398974,19.91319915
general_jacqueminot_C9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.7816724,-104.0111562,50.2488071,-128.4759213,4.643177482
general_kleber_B7,1,0,0,10.4044789971372,27,0.677509972185132,16.8911139884976,0,22.7662840714532,0,32,0,9,0,144.6086766,60.65818547,52.81379598,11.52834414,16.81035695
geschwind_s_orden_D9,1,0,0,9.57587015833425,27,0.802709117249896,23.4700898525495,0,51.447117249248,0,32,0,8,0,33.84811283,-52.96734206,-48.77594931,-21.89081503,-52.07279606
gilda_A6,2,-0.0268775361246857,0.0272419950245987,9.09915290355587,2.46457531249004,0.359884224554769,19.1384765265143,0.0096,41.5543012142733,0.32464297823651,13,0.0078125,7,0,-20.03500639,62.61217061,-37.43510907,-47.46088925,24.66949258
gloire_de_dijon_C11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.6557732,-65.12367752,65.58909159,67.65217886,12.87769683
gloire_de_ducher_C12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.5488531,-76.89754197,44.30370495,-106.1541808,7.733438587
gloire_des_rosomanes_D1,3,-0.631582812685196,0.880584838333604,10.2834034521097,13.6585135985686,1.64588105542278,8.86958549323402,0.598901098901099,3.15903044964499,4.00953864762633,14,1.26923076923077,8,0,-88.98761968,-52.30979791,-22.5417223,40.06564632,-63.36592416
himmelsauge_A12,1,0,0,9.13628189123166,27,1.14515831812864,49.7823372353108,0,80.7281144356392,0,32,0,5,0,-6.803593876,138.077276,-65.3212506,-24.99976188,42.59611588
hippolyte.D7,1,0,0,9.62930203013,27,0.961952678301641,39.7364997415002,0,73.7623647896112,0,32,0,7,0,5.896730001,78.17488958,2.083093217,-24.2916782,28.91673066
horace_vernet.E7,1,0,0,9.38622216046625,27,1.57090238217233,12.5301734160724,0,20.5485909853594,0,32,0,6,0,129.4446836,21.04858961,26.23487147,4.900595868,-56.97190434
hovyn_de_tronchere_D3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194.5153023,-115.1143831,92.66111825,177.904015,39.17425129
hume_s_blush_tea_scented_china_C7,3,-0.559798071421858,0.750319025176889,8.60193580014626,13.4201767534838,0.805307113983205,178.914125408748,0.277586206896552,35.4412229329978,8.96705640473439,18,0.253012048192771,7,1,-244.4056917,-86.30331373,49.21404611,76.82778709,49.67779946
hybride_de_rosa_wichurana_H12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.3629762,157.7971304,-145.1525705,-14.35047727,62.49987946
imperatrice_josephine_E9,1,0,0,9.96542769745811,27,0.818871310677042,10.7918797553771,0,12.0421585075244,0,32,0,8,0,155.8534354,19.58178278,11.90590703,12.49233483,18.3858585
indigo_D3,2,-0.405807410682499,0.500513541749819,8.72061666943665,8.67629039405547,0.988806722014835,25.5027191665023,0.274671052631579,28.6255011052577,8.3274185033477,13,0.290909090909091,6,1,147.2169453,60.88683468,60.759448,7.046806254,9.912991317
jacques_cartier_blanc_G1,3,-0.684639269336102,0.983056357261141,9.03104403264291,14.530993958666,0.508758016417496,17.9515936372421,0.22140221402214,15.8246275664788,2.80759521340753,18,0.17741935483871,7,0,24.48217792,76.92810952,25.72266486,2.53135576,-44.88642207
janet_s_pride_D2,1,0,0,9.06033629462029,27,0.793956979691264,9.72622067329744,0,23.8226688788535,0,32,0,7,0,119.6509158,94.01847498,61.15376425,23.41182465,21.66487968
jean_bach_sisley_D4,3,-0.75286797962848,1.12308024435081,9.38877211191522,12.3735528968511,1.02463711191382,26.7882175714093,0.520295202952029,8.86071811977386,4.73945387801858,13,0.534883720930233,7,1,-215.6964794,-77.12346978,43.21106084,120.471071,46.55077236
jeanne_d_arc_G2,3,-0.530603762512443,0.699958369975195,8.32706499563216,15.5717219669228,0.575499928039181,81.9490600681303,0.131805929919137,128.228271575094,15.8504391252546,15,0.123611111111111,7,1,-162.9380905,144.3832897,-149.5258647,-13.07501072,71.69168684
jenny_duval_G8,1,0,0,9.95536118826875,27,1.28148061204977,46.2442438608417,0,41.7203504396724,0,32,0,8,0,148.060744,76.93918669,72.49646034,8.893243978,33.74701538
jersey_beauty_F1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-136.9171887,49.77471905,-48.93504916,120.2522664,47.56483611
julie_de_mersan_C7,1,0,0,9.95320215454749,27,1.27701124605199,20.7572079763935,0,19.823492738701,0,32,0,8,0,90.41111067,10.35509557,69.64603422,-42.82850393,4.004817706
la_belle_distinguee_E1,1,0,0,9.53867818468686,27,1.15465243631125,24.9891581825767,0,46.5774250148619,0,32,0,8,0,156.5435163,3.533562297,2.101387199,10.68951143,15.03123261
la_biche_E6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-208.5753525,-85.62655094,40.38642174,38.12791829,36.36777707
la_caille_A2,1,0,0,9.72005095885432,27,1.01562990549421,14.2923227721318,0,18.0207547996444,0,32,0,8,0,32.17870208,-22.04994224,37.20400994,-63.38421049,-3.351252651
la_favorite_A10,3,-0.942142972796873,1.56547327121322,8.36149796063941,14.1364951960442,0.534392545905611,29.7858583717615,0.664893617021277,13.8685478133069,10.2438137257381,11,0.738636363636364,7,0,-111.7238318,-113.5927654,75.56269903,54.13208208,20.47993894
la_france_D7,1,0,0,7.49049523516301,27,0.339062313304449,0.794183436666236,0,0.397091718333118,0,32,0,7,0,-94.34562136,-99.14902461,55.17482259,-7.192509026,5.034087507
lamotte_sanguin_D12,2,-0.188033198498838,0.20687358107572,8.70080465237549,9.01388872776102,0.409042675759781,18.6087415136715,0.166051660516605,32.1124300457162,2.96422431191227,13,0.0923076923076923,8,0,-33.12660536,-49.99774462,65.62698067,-84.96741865,-8.761960917
la_noblesse_B2,1,0,0,9.0688003384706,27,0.644026972403527,18.4618653340172,0,26.0769204516702,0,32,0,8,0,-8.878431065,-42.42177288,46.87313853,-68.98850865,7.901940723
la_reine_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.16978945,-24.74616432,53.65289481,-91.6015736,6.262725568
la_sirene_A9,1,0,0,9.47602261973987,27,0.878398751768437,21.3207678190466,0,41.2731219685478,0,32,0,7,0,-100.3221991,78.91633458,-51.20541577,-61.29790818,-24.42730283
lea_F1,1,0,0,11.4918115702086,27,0.92126812697724,15.1364409120446,0,5.88639368801733,0,32,0,10,0,127.3220054,14.93564279,14.90443907,13.39650284,-55.08801693
leda_E6,1,0,0,8.89795494741154,27,0.663273347938449,28.8561102996396,0,42.2369678982628,0,32,0,8,0,136.8273362,28.13269842,34.47347126,5.049887776,-45.07361476
leuchtstern_G2,2,-0.432159487945401,0.540580799635209,9.1798583645716,0.837298158984364,0.0903968531620364,12.1707602595219,0,63.1811460276265,0,32,0,8,0,-117.0689884,113.0128176,-103.978127,19.59771956,-108.09685
louis_lille_D9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.0836631,76.67009345,71.98944202,9.584793699,33.9454973
marguerite_de_roman_E12,2,-0.294842732705598,0.342915145446709,11.3173778682227,6.95150880704718,2.05705598766806,127.965474425047,0.222222222222222,36.561564121442,7.31231282428841,16,0.2,8,0,-28.44259471,-1.565777841,45.66479506,-77.12638577,-44.79501917
marie_dermar_G5,2,-0.122787446698488,0.130644073274439,9.34220767229498,11.8371116917512,1.14158237592011,31.3900334013704,0.1497668997669,37.822946346545,3.29175812913617,15,0.0870307167235495,6,0,-43.28708186,-75.63204311,22.62356339,-27.81279963,-45.60664985
maupertuis_H8,3,-0.684616817733027,0.983011834966731,9.98442332051362,13.2619266190453,0.167925111930294,67.1555179243774,0.0432098765432099,37.6937423188441,3.89935265367353,19,0.103448275862069,8,0,149.7510299,75.53968062,76.19837258,-0.340348671,19.29428871
may_queen_D11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.15671289,17.35587869,-44.44924158,-6.833426969,7.949321975
mercedes_B1,2,-0.158326560259717,0.171548713498704,8.0424707705529,2.26612743904551,0.0860813259101493,29.1849697072787,0,22.5656982272774,0,32,0,8,0,151.2319846,71.05606992,64.76838422,12.43803334,33.43240379
minette_D8,1,0,0,9.75759289297646,27,0.896972631839215,10.3102876048503,0,16.1527839142655,0,32,0,8,0,156.7693284,-96.34996829,-83.94353609,22.09986752,-69.45953072
miranda_F10,2,-0.146457469333391,0.157725690925975,8.82735320634635,10.1595840035503,1.34741770335808,12.7774556399768,0.15,13.1532631587996,1.50323007529139,16,0.114285714285714,6,0,52.91025965,13.15035142,20.15879522,-2.531990949,-30.48056713
mle_cecile_brunner_D12,3,-0.817512094466462,1.26485806942582,8.70114229550868,13.5231730958974,0.449160728283745,21.9105949173442,0.577437858508604,20.5225934293676,16.6560178557187,14,0.811594202898551,8,1,-164.4839804,-36.79953984,23.00851818,152.833815,-101.6292943
mme_a_meilland_climbing_E1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.5839899,-107.6541907,84.3612405,29.12021003,7.494717925
mme_antoine_mary_E3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-222.1024838,-113.2859429,77.18669538,121.164302,15.31221179
mme_de_la_roche_lambert_B7,2,-0.200550526707292,0.222075358124032,9.38469147798719,8.40015114832145,0.680267085856648,7.17873975185366,0.167420814479638,9.71470759897588,0.702268019203076,16,0.072289156626506,8,0,88.64582917,62.12020295,73.49665823,-10.11007465,0.74373154
mme_d_herbray_E4,1,0,0,8.59432056655338,27,1.13919690887007,31.5696178399886,0,35.0422758023873,0,32,0,7,0,139.8460429,89.73089155,74.80107126,11.8280336,29.56048273
mme_edouard_ory_D9,3,-0.139361775799075,0.149539900501863,8.60370540530715,17.7174648309532,0.786615634878341,11.904074549302,0.0121457489878543,13.611626226456,0.0731807861637418,19,0.0053763440860215,7,0,22.53314172,35.26647454,55.22004546,-50.48515203,-15.7629949
mme_emilie_charon_E5,3,-0.85688524100156,1.35581146914366,8.63557589633946,13.1055012807484,0.856339496444398,14.5821085381588,0.501587301587301,8.91644853288692,6.9659754163179,17,0.78125,7,1,-239.1279353,-138.2075818,103.5478691,137.8086752,67.97833959
mme_ernest_calvat_F1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.0335735,-134.6367399,56.69176292,-38.83615967,-8.835935931
mme_e_veyrat_hermanos_G3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-204.8173397,-89.88549128,66.75408893,152.1680249,17.63688781
mme_hardy_B11,1,0,0,9.77360601992663,27,1.11137460867367,28.9451776635953,0,37.1610577864498,0,32,0,8,0,120.1538104,50.55183177,37.82438926,15.41947577,-42.41112539
mme_lambard_E8,3,-0.567820774206503,0.764417793989366,8.00270439603103,12.2865554668402,0.681807117969183,27.1870812050932,0.387218045112782,12.3426012832938,3.66942200314141,11,0.297297297297297,7,1,-234.429062,-155.4211407,119.3654605,126.2964691,45.906431
mme_legras_de_st_germain_E7,1,0,0,9.05609021180333,27,0.962428797936519,46.7392049891216,0,58.3438635666676,0,32,0,7,0,132.1885497,57.22336843,25.72195592,27.83695549,20.6300504
mme_zoetmans_E12,1,0,0,10.2399912715483,27,0.746511105639684,15.8162518350533,0,34.3182822836063,0,32,0,9,0,141.7711279,74.51006426,62.97350443,13.05810294,30.96163317
monsieur_cordeau_H6,3,-0.668233714996795,0.950788627148182,10.2723706055596,12.179642699421,0.844644620358327,21.0614135327304,0.25,17.551177943942,5.2653533831826,20,0.3,9,0,-52.45670091,-66.14639701,60.35093628,-128.0675043,-14.83497347
narrow_water_D3,2,-0.317952143565089,0.374310490053272,9.10940226357718,9.52257999134912,0.460853228482236,56.7757096889197,0.232637896541869,256.960306942179,35.8205036175158,16,0.139400921658986,7,0,-175.2118836,71.48093465,-77.3676938,-17.80246843,-156.6899255
nathalie_H4,3,-0.925017989324615,1.52191362747298,9.82384526591885,8.80728778452055,1.35473794650405,69.8315243138622,0.197984161267099,30.6531556458515,12.4117071940258,20,0.404907975460123,7,1,-125.1074184,-41.93371826,10.67982019,-18.15785582,27.13864627
oeillet_panache_G11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.6990329,58.11237576,59.73054648,1.157404935,20.77321604
old_blush_G12,4,-1.00460845863675,1.73083782750774,6.29680207386104,17.4861070064362,0.450770263913086,147.036511152454,0.344827586206897,43.8529945542408,15.477527489732,12,0.352941176470588,5,0,-287.9141307,-71.4570681,23.50716184,-68.27613868,51.48969811
olivet_E2,2,-0.00501757199197948,0.00503018108651911,8.91238169788296,16.2199291956201,0.451426505855873,32.6419551119697,0.0150943396226415,50.9014395807343,0.500259848459305,25,0.00982800982800983,7,0,-57.22617009,11.32250789,11.09324075,-52.42032411,4.987759482
panache_superbe_F3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.14199393,-22.1768344,32.31482098,-71.83905944,9.815827584
